,Cough,Fever,Abdominal_pain,skin_rash,Lactic_acisdosis,Lipodystrophy,Anemia,Anorexia,Diarrhea,Leg_pain,Night_Sweats,Other,Peripheral_neuropathy,Vomiting,Weight_loss,Age,Last Drug,Tot Prev Month Symptoms
Vomiting,0.0374321336327,0.0380622819606,0.0363367254794,0.0470847227412,0.00463028874355,0.00111279445339,0.00567790658345,0.0457118031162,0.0622007023879,0.0150933378641,0.0122448091484,0.0971662120841,0.0151175967462,0.247704149324,0.000407100943363,0.193657141598,0.106246626552,0.034113666641
Weight loss / Failure to thrive / malnutrition,0.1518273195,0.0614083774296,0.00926631710228,0.0188041336505,0.00168857662337,0.0237016527206,6.90799566182e-05,0.0099390830295,0.000464257616693,0.00731624621195,0.0778468085065,0.0242932778518,0.0037830183033,0.00130487538251,0.276352979785,0.18527029691,0.0545808659978,0.0920828334224
Other symptom,0.0929119371938,0.0540552780988,0.0482030604401,0.0361404209519,0.0265750329416,0.0275656338623,0.00304711835875,0.0222332751329,0.019721507481,0.0436080170331,0.0148815394039,0.283815447192,0.0311607184563,0.00696742527338,0.0141161093253,0.173401442095,0.0575828250023,0.0440132117581
No symptoms,0.0763451379017,0.040842731868,0.0383013166875,0.0486691368938,0.0427274872684,0.0361985442083,0.00223047799679,0.0322737258847,0.00576949466721,0.0299273498801,0.0104481400557,0.0262459506604,0.0199641146536,0.00356816381111,0.0200438574759,0.216639539757,0.0998622058424,0.249942624487

NearMiss_0.025_symptoms.csv
Cough,0.265914435603,0.0515158252181,0.0380324568412,0.0614176416956,0.0313356945273,0.0213349043099,0.00216593482669,0.0492724043191,0.009664686434,0.0200830060205,0.0372967397506,0.0532817920305,0.0220128415331,0.00114960487017,0.0420730072595,0.150033415668,0.0370154330099,0.106400176083
Fever,0.088352593126,0.204212751214,0.0528167379043,0.0345115151583,0.031510262869,0.0253735115069,0.00720697072952,0.0227721132917,0.0151167236998,0.0432195691965,0.0696298511103,0.0503688650549,0.019444111693,0.0129942192485,0.0462897906673,0.168395651495,0.071444471951,0.0363402900835
Abdominal pain,0.0757210584062,0.0379637978677,0.262839560441,0.0695733992961,0.0405444810623,0.0764155064342,0.0149072558495,0.0305774342615,0.0437962648015,0.0320218942654,0.0160352549633,0.0434633934424,0.0239362201072,0.00790439555693,0.0125757035219,0.133437292389,0.0446890283819,0.0335980589521
Skin rash,0.0357504138879,0.0546522533355,0.0424590351173,0.346407992729,0.0631156727586,0.0573364183346,0.000211695423384,0.120868805149,0.00355479011168,0.0201274547645,0.00826531471442,0.0192916364926,0.0133830251448,0.00390754183874,0.00603711812989,0.0881254150872,0.0879713464995,0.0285340704812
Lipodystrophy,0.0456974413755,0.0583962699885,0.0432420580338,0.0361633706151,0.104349174925,0.391790397685,0.0,0.0073013582985,0.00879544899745,0.0194022933452,0.000587877969672,0.0371577665026,0.0211339870302,0.000484257672297,0.00605435153737,0.108472440302,0.101339950733,0.00963155498991
Anemia,0.0296987047701,0.0343441843277,0.0265706452528,0.00301665582569,0.00635319595747,0.00192973006641,0.480141793052,0.0,3.02039035031e-05,0.0162555804373,0.0155448719241,0.0720021983636,0.0255984830112,0.011288681689,0.03867571999,0.129240108257,0.0866988361855,0.0226104069865
Anorexia,0.104818506887,0.0248780590649,0.0723802962487,0.0820528813645,0.00725487022892,0.0776327032319,0.0,0.456951232294,0.0,0.0320202426493,0.000557066168112,0.00491396491173,0.00137414976402,0.0106420829156,0.0187909042263,0.0473354615197,0.0387698946617,0.0196276838638
Diarrhea,0.0347531706504,0.0332492294045,0.0210840261279,0.0229406747864,0.0199853919083,0.0336218738877,0.0,0.0162925899452,0.48597945362,0.0221574768935,0.0130155351921,0.0775484184943,0.0144196403458,0.018071796819,0.00815397015505,0.132034499156,0.0223450078109,0.0243472448033
Leg pain / numbness,0.0731351662467,0.0395572332994,0.0436256630374,0.0487082514196,0.0116459007861,0.0272910635228,0.0101291283046,0.0192880901447,0.0147120215472,0.311932924623,0.0119379395683,0.0662002941051,0.0445469124378,0.00552283817795,0.0220036092251,0.157495022344,0.0679586309021,0.0243093103085
Night sweats,0.104068322873,0.0791949991805,0.136779155026,0.0,0.0,4.95305861311e-05,0.0,4.1280360505e-05,5.56938517425e-05,0.0,0.223505316327,0.0223861271637,0.000941151864221,0.00186206241074,0.0232200371987,0.09595605555,0.0903833141913,0.121556953416
Peripheral neuropathy,0.04808290492,0.0232336078629,0.0317895922119,0.0389497154963,0.0188842591552,0.0302288940096,0.0040579689974,0.0213512670957,0.00403512348232,0.0692865183783,0.00692851197897,0.0722771105728,0.324246646746,0.0171030160217,0.0267637805382,0.146587508799,0.0727396577232,0.0434539160103
Vomiting,0.0466309457111,0.030119566953,0.0733310651949,0.00685974620977,0.0075222840779,0.00400557677424,0.0137159424328,0.00624381381036,0.0254518611677,0.0193188770853,5.7684481399e-05,0.0642241263935,0.0120903659121,0.377369310846,0.003099737074,0.153819483582,0.103653040495,0.0524865717988
Weight loss / Failure to thrive / malnutrition,0.219103044461,0.0329268489556,0.0080977644992,0.0116320355338,0.00253829987338,0.00172995129067,0.0049751230132,0.00181577490782,5.42007804396e-06,0.00659667049317,0.0475709848485,0.0251028875407,0.0111376575542,0.0,0.390235392525,0.134126507925,0.0568525911915,0.04555304531
Other symptom,0.068598419943,0.041608942224,0.0603005361183,0.0474936391371,0.0216011491504,0.02272911902,0.00369634368779,0.0207470756647,0.0187526122785,0.0346108960642,0.00564903767676,0.376477949578,0.0264496226033,0.00859553859594,0.0134055142527,0.124310307622,0.0686090700605,0.0363642263224
No symptoms,0.0558540110924,0.030920698683,0.0366379982626,0.0290622091875,0.0216250514047,0.013130624445,0.00192758958194,0.0112449275354,0.00743306213772,0.0161801649707,0.0202116775782,0.0317449850222,0.0209049398298,0.00689360651231,0.0303318230643,0.2735926792,0.167643204979,0.224660746513

RandomOver_0.3_symptoms.csv
Cough,0.230358418934,0.052960355521,0.0319805155461,0.015175170492,0.0172576155361,0.0446260928612,0.0443167907323,0.0231940370872,0.0363795849178,0.0414348265615,0.0308407390755,0.0676496463352,0.0506952220404,0.0299340657677,0.052524245832,0.149789248657,0.047332700079,0.0335507240241
Fever,0.150168330009,0.229356700437,0.0524025518452,0.0674791518464,0.0249824846866,0.0518757472867,0.00773725167171,0.0333657434397,0.0119431934737,0.033611929418,0.0361426610326,0.0318476297505,0.0222306685904,0.0284811604084,0.0418566477369,0.107005861934,0.0497081847909,0.0198041016422
Abdominal pain,0.0503643806709,0.0589888686389,0.30077238637,0.043455216688,0.0441066576942,0.0640977483963,0.021923031594,0.0338540357271,0.0370347564243,0.023789522739,0.0571849299041,0.0362783043063,0.0289919048768,0.00799918971228,0.0138892476652,0.121729763831,0.0330763867356,0.0224636680259
Skin rash,0.0742948057302,0.0783664040211,0.0510319077293,0.118134022034,0.141421486075,0.0708773910273,0.00219233390352,0.0448853820978,0.016330923394,0.0481791051534,0.0106720027517,0.0465633707746,0.0269683440415,0.00218489561794,0.0140915361317,0.146641425506,0.0592000040722,0.0479646599383
Lipodystrophy,0.0771129211669,0.0281527619123,0.12384959401,0.0589835822391,0.0817514571381,0.416140091994,0.000475480982767,0.0196684081181,0.00288095407212,0.0198074315498,0.00306866259856,0.0227193161096,0.0335106354277,0.00552035304146,0.00971196224176,0.053832977364,0.0361835466675,0.00662986336636
Anemia,0.0082909548621,0.00276820859553,0.00270334141492,0.00580909202543,0.00152507897787,0.0117909366614,0.823664200686,0.00810992751225,0.00983832445703,0.0152295580654,0.00470173697686,0.00846577794761,0.00787361527146,0.0211823736739,0.00162137965421,0.0423703514162,0.0175161718346,0.00653896996676
Anorexia,0.107013660797,0.0193570200404,0.0278167742452,0.0792690862905,0.126586881621,0.148139740121,0.00111030936037,0.355064043901,0.0152952416585,0.00914769184637,0.00602342120913,0.00425191237883,0.0187682780625,0.00355086487741,0.0151719392111,0.0427306464032,0.0161411041329,0.00456138384426
Diarrhea,0.0235895007037,0.02398727773,0.0203506038555,0.0215433611956,0.0148498742784,0.0231895457943,0.00694346982246,0.0120488797167,0.669955859311,0.0206948245297,0.00639300707425,0.022642296716,0.014778518335,0.021218669702,0.00730643635322,0.0552829964643,0.0263921771938,0.00883270122339
Leg pain / numbness,0.0456828380914,0.0755248138889,0.0441724145066,0.0335673006654,0.0175810446308,0.0542209164363,0.00303081382541,0.0437008989966,0.03484388152,0.326792307226,0.00562175287014,0.0455866983591,0.0613849271468,0.00774503942484,0.0100534332422,0.124406715516,0.0479551549004,0.0181290487536
Night sweats,0.118245926387,0.195202130008,0.0177079600603,0.0105850464617,0.0,0.00688864611809,0.00432081062321,0.00609843518593,0.00164314361731,0.0040804831875,0.459428157263,0.0272924121925,0.0119025702989,0.00390665246482,0.042889577529,0.0568477080406,0.0203962983063,0.0125640422559
Peripheral neuropathy,0.0341275094349,0.0316426334379,0.0236110431348,0.0209399200853,0.00974883004002,0.0267866977536,0.00879705845987,0.0529928533676,0.0253159024297,0.0936117815541,0.00804097219428,0.0473064995056,0.418055278143,0.029215583233,0.0108591071143,0.0981945232046,0.0461648405997,0.0145889663078
Vomiting,0.0125291412214,0.019174363698,0.0229985376382,0.0125410643611,0.00375161182156,0.0156387723268,0.0269861331003,0.0283348073068,0.0240432228623,0.0251385045972,0.00381789550147,0.0314447816282,0.0059458501228,0.668988427448,0.00725975830871,0.0607769918412,0.0214011180319,0.00922901818383
Weight loss / Failure to thrive / malnutrition,0.0496056362619,0.0782072874978,0.0136534684888,0.00571480249126,0.00744346759454,0.0107606126546,0.035531752715,0.00515086380983,0.00317206310209,0.0109570246204,0.12589113419,0.048445044072,0.0259550808655,0.012646481763,0.404751439439,0.11642192528,0.0320517565647,0.0136401585906
Other symptom,0.0660535209934,0.0661332104451,0.0704492509595,0.0241272618503,0.0147001308308,0.0394207866189,0.0120350594825,0.0537839430726,0.0440964874968,0.0568729509129,0.00763787093593,0.241702250326,0.0423524380072,0.0332067051047,0.0141243782994,0.145867358115,0.0484802101282,0.0189561864208
No symptoms,0.0550859553941,0.0409111819469,0.0419602227255,0.0668172891881,0.045289481111,0.0283019746362,0.00432329927897,0.027525323343,0.0109924404946,0.0247932563551,0.00910083339297,0.0306425046001,0.0179538134806,0.00350401560519,0.0183306182045,0.210571297297,0.0936953547713,0.270201138175

CondensedNearestNeighbour0.3_symptoms.csv
Cough,0.17838595901,0.104078510161,0.0699549884313,0.0337899451786,0.020581454279,0.0385384152375,0.01772964752,0.0121579415396,0.00213770258406,0.0478638215435,0.0158519751572,0.0479368284137,0.0148557826599,0.00509972651293,0.0238190796066,0.220517389863,0.0784182985889,0.0682825337136
Fever,0.0982091565733,0.141525486412,0.0763670827795,0.0278088064193,0.0259741955587,0.0608257724473,0.0125353327761,0.0542053419201,0.0208657051131,0.0705437225494,0.0278509437466,0.0780370903367,0.043570962749,0.0263741084257,0.0381618369217,0.128040476662,0.0577374238751,0.011366554734
Abdominal pain,0.0670176901362,0.0297934982526,0.221840445168,0.0537470750691,0.0460051542774,0.0495702675715,0.0455413136608,0.0129628622822,0.0200557888811,0.0363831875707,0.0147190037103,0.0311476663155,0.0483760362774,0.0794970821262,0.0361095060904,0.109583905312,0.0689101005988,0.0287394166996
Skin rash,0.0477980985277,0.0241931950944,0.0482102031609,0.242096757549,0.0757644787932,0.0768615875724,0.00341172767895,0.0476860768072,0.000766824958349,0.0295462804866,0.000718008427589,0.0328420095967,0.0298825888152,0.00125238028231,0.0169599857809,0.15471221231,0.0804193988164,0.0868781853424
Lipodystrophy,0.0788435570988,0.00213014981273,0.0,0.104560398589,0.121578388572,0.221337868409,0.0,0.0394698867224,0.0,0.0265573050676,0.0,0.00330681836957,0.0301481481481,0.0,0.0,0.229625447218,0.0346123384093,0.00782969358388
Anemia,0.0236561083005,0.0322476620512,0.0322999571994,0.00467706226541,0.0,0.00383910931223,0.515756045861,0.0,0.0,0.00271820862254,0.00808808634033,0.0738273638374,0.0239358981181,0.042964372039,0.00835216290695,0.145607735987,0.0709008077025,0.0111294194559
Anorexia,0.0937399205403,0.129219823435,0.0,0.0631126874449,0.0,0.0622220617012,0.0,0.156209004178,0.0440425566054,0.0,0.109909447938,0.023830138508,0.0486500712136,0.0,0.129178119368,0.0552601869592,0.0498218038686,0.0348041782386
Diarrhea,0.0586455789499,0.0342204488713,0.0595278074787,0.0325264932639,0.00187477127707,0.0212512657071,0.000302239578943,0.0,0.598231757383,0.039109725134,0.0143066300197,0.00271339090506,0.00951402763411,0.000987000053351,0.0207721889714,0.0665405327405,0.023641091685,0.0158350503469
Leg pain / numbness,0.0619214286885,0.024717890342,0.0244981455609,0.0341015680605,0.00310896237975,0.0375719231626,0.00123840584367,0.0131494318984,0.0172204709899,0.440417561109,0.0145098039216,0.0281450115792,0.0323977176193,0.00325892355583,0.0127044357075,0.167486940929,0.0718014834885,0.0117498951641
Night sweats,0.150994827862,0.0677582609762,0.119281920791,0.00451122009031,0.00385461837976,0.00629931943241,0.00421220400729,0.0,0.0,0.00939563230066,0.186614269716,0.000887326301691,0.0,0.0,0.103710133345,0.141384260415,0.0774804153048,0.123615591078
Peripheral neuropathy,0.0600710400045,0.0542369336837,0.0288416755954,0.0901603612145,0.031976097299,0.0666906573543,0.0178170144462,0.0228915083202,0.0,0.0461329261979,0.0520385510757,0.00988459642933,0.204387478459,0.0,0.0206173990592,0.179744856764,0.0972964654844,0.0172124386126
Vomiting,0.0425465131356,0.063212941303,0.110513856993,0.0202969883248,0.0352242757433,0.020274804687,0.0,0.0,0.0,0.00230631890954,0.0,0.0532678969064,0.000808011022303,0.370443867538,0.0289373784256,0.206054213816,0.0416311853671,0.00448174782863
Weight loss / Failure to thrive / malnutrition,0.0696374955176,0.0553748558773,0.0233184914762,0.0251877769811,0.000237965587175,0.02371209805,0.000481341064526,0.0337696947483,0.000746569814366,0.0120952005917,0.0560200941616,0.0138239669579,0.000838587391569,0.0,0.340520389343,0.226018904564,0.103668984279,0.0145475835944
Other symptom,0.0886113326156,0.0442633870025,0.0396798642535,0.0198750938152,0.00875032724666,0.0031610749268,0.0334743263621,0.0312411385365,0.00592801768703,0.0362555123646,0.0148786347013,0.300405476115,0.0298722701098,0.00121615464283,0.0366629490513,0.23981233495,0.0454262255779,0.020485880041
No symptoms,0.0435061541124,0.0429635555403,0.0517695242909,0.0631827963469,0.0269134606708,0.0518998279972,0.0110330247079,0.0176323487462,0.012670078786,0.0327504069178,0.0331340859954,0.0730749282544,0.0300494146289,0.0101854335406,0.0416050725908,0.247020929002,0.112849509654,0.0977594482169

TomekLinks_0.3_symptoms.csv
Cough,0.197846356833,0.0399135029269,0.0396075932783,0.0544794669894,0.0920116862611,0.0734015072448,0.0026453062321,0.0571775393075,0.00461982613772,0.0189173347105,0.0262434565684,0.0444579783647,0.0147770169542,0.00552079416962,0.039087049465,0.165578737622,0.0476546629491,0.0760601839854
Fever,0.0960925165402,0.246958913264,0.0257971671622,0.0308595779114,0.0143963787494,0.0328550700076,0.00136443108791,0.0221566509672,0.00962820313629,0.0334850066918,0.0481037328816,0.0554484214553,0.0292547827366,0.0165095587444,0.0288128695323,0.197933500521,0.0635141182578,0.0468291003532
Abdominal pain,0.0756800391903,0.035793560824,0.283742067644,0.0461199071559,0.0538277425196,0.0348958076922,0.00910708772732,0.0274142959811,0.0313261365935,0.02568057555,0.00889020026383,0.0511497423719,0.0296454279323,0.0135558816883,0.010388080121,0.150511108253,0.050230832316,0.0620415061758
Skin rash,0.110042636029,0.102261109606,0.0429989293136,0.129877789912,0.0737772659144,0.0676812399693,0.00125320362233,0.10309278814,0.00506673165776,0.0225035789612,0.00455986766736,0.0192379633781,0.0160921684102,0.00199804413497,0.00901489570133,0.0962424377547,0.042352188797,0.151947161032
Lipodystrophy,0.0407862668621,0.025790542364,0.0214931174759,0.0357768011586,0.139071079483,0.363991117018,0.0,0.00743638477314,0.00116036893361,0.00716018798376,0.00141433114265,0.0444074315921,0.0207482210797,0.000123051052365,0.00313516622287,0.186391376807,0.0774221749697,0.0236923810811
Anemia,0.0936695811564,0.130220122154,0.0347984897392,0.00104787192224,7.26499878542e-05,0.0,0.407772659495,0.0150257289241,0.00879415631134,0.0056794830681,0.00079752992965,0.029128332364,0.0201049189782,0.0,0.0260005422718,0.150224422373,0.0600788191902,0.0165846921344
Anorexia,0.0930155006554,0.0306592492183,0.00850600285608,0.00561351725786,0.00876557850724,0.012589393203,0.0,0.398040757818,0.000500528429507,0.0444842598205,0.00536159809735,0.0425220374579,0.000752814944075,0.0361212321349,0.0055001350871,0.198900379306,0.035207874048,0.0734591411587
Diarrhea,0.0459964825685,0.0164803360768,0.0659102460021,0.0175456134723,0.00935092373826,0.0141264983662,0.013139718546,0.0064362377874,0.343917830625,0.0439207768428,0.00158243093447,0.0309851245137,0.023722492861,0.0279710660472,0.00796190202645,0.207538794078,0.0744447217898,0.048968803724
Leg pain / numbness,0.0599033297918,0.0324746069318,0.0393201742128,0.0359136293907,0.0273400493429,0.0359412112988,0.00680263022659,0.0419426491744,0.0179422151367,0.308139958634,0.0123503191856,0.0720378699257,0.0588037535056,0.0108767543034,0.0151171071205,0.134796145579,0.0534327558019,0.0368648404383
Night sweats,0.156980724461,0.0572725655194,0.107045788285,0.00441159159626,6.50289305034e-05,0.000702045519739,0.0,0.000435204384533,0.0,0.000896264733451,0.329864274331,0.0303877411538,0.00127071312215,0.0016670186554,0.10233849135,0.089175570337,0.0972206855928,0.0202662920281
Peripheral neuropathy,0.0835503220382,0.0222938044636,0.0215310806756,0.0355926438635,0.0243640763458,0.0211061411314,0.00821313518784,0.0304185042666,0.0150525686039,0.103070440516,0.0056115228797,0.0544881140583,0.266066935094,0.0123303939909,0.0137398210803,0.168826443625,0.0649530863433,0.0487909658356
Vomiting,0.0313367387377,0.0383546710437,0.0479665821244,0.00105174792826,5.81145245623e-05,0.000207296110013,0.0595283119075,0.0186203183093,0.0844078211255,0.0551314541895,0.0250211459591,0.0250587780527,0.0145210942311,0.278409800949,0.0164577261396,0.168239635935,0.0859644852497,0.0496642774837
Weight loss / Failure to thrive / malnutrition,0.12537098606,0.0374301110196,0.00559081108535,0.0263341698464,0.00386064503799,0.0105047653471,0.00243476220394,3.28253171913e-06,0.00267358843283,0.00907198633274,0.0293913028829,0.0319545124588,0.00647854463488,0.00315752729541,0.319578119802,0.228206951184,0.0702388380839,0.0877190957603
Other symptom,0.109328372606,0.0293732236789,0.0423643387362,0.0509934673364,0.0191990897176,0.0326337063845,0.00377509750397,0.0141699276736,0.0202669492708,0.0424971288672,0.0111519494355,0.262259315997,0.0306795666121,0.0121964982044,0.0258826920738,0.18430973716,0.0558483163381,0.053070622404
No symptoms,0.0605020074802,0.0607172574991,0.0400589014611,0.0394102629967,0.0440669765237,0.0329744443178,0.00173414096032,0.0324613941386,0.00711859812846,0.0270210090533,0.00916705819681,0.0278280646296,0.017994216028,0.00391967700019,0.01740446283,0.200740036194,0.104186040954,0.272695451608

RandomUnderSampler_0.6_symptoms.csv
Cough,0.232187604506,0.0563013545549,0.0313148246444,0.002457002457,0.00548167214834,0.051413681974,0.0,0.0353301465419,0.105006039913,0.0204631644632,0.0314997767828,0.0133516679543,0.038103038103,0.0377459206325,0.0776424435248,0.15717454042,0.0727497008693,0.0317774205098
Fever,0.128219863797,0.14596779212,0.00757936507937,0.041519617977,0.0741820124709,0.0198810911311,0.00929142355229,0.0675170692879,0.0142222222222,0.0232610762023,0.0269664975547,0.0972835809251,0.0188648940099,0.0,0.0136068196905,0.262397394818,0.0314615013837,0.0177777777778
Abdominal pain,0.0828070201404,0.0845710127004,0.126101936798,0.0958635776182,0.0757384924934,0.0240601503759,0.0,0.136908879581,0.047529707008,0.0234200157336,0.0142222222222,0.0141522411336,0.0,0.00956535638315,0.0067663059969,0.21493580661,0.0233539883264,0.0200032868791
Skin rash,0.0551795062751,0.0348838763576,0.159045560985,0.062975002024,0.104687350595,0.0598918422797,0.0,0.1210805653,0.00877192982456,0.0195555555556,0.0,0.0761659207042,0.0476295602359,0.0,0.0,0.148721078364,0.0416637455271,0.0597485059728
Lipodystrophy,0.118272329925,0.0907733666705,0.0275124875125,0.0555577277096,0.100500597852,0.218687121048,0.0,0.0911925966431,0.0,0.0136752136752,0.0,0.018048428175,0.0115672295184,0.00686400686401,0.0,0.0985560711523,0.11467095455,0.0341218687041
Anemia,0.00753511401315,0.0466093410743,0.0022373261832,0.0,0.0,0.0,0.459346442907,0.00271408357782,0.0268137320769,0.123117921386,0.0415584415584,0.0,0.0,0.0,0.00905982905983,0.151780294618,0.124099268417,0.00512820512821
Anorexia,0.0202660237386,0.0766418541006,0.0172863666014,0.0714333302831,0.00380952380952,0.0447711661007,0.00108092892329,0.32091975238,0.026365914787,0.0,0.0243375993737,0.0452300336877,0.00686813186813,0.018315018315,0.0,0.208251658457,0.114422697575,0.0
Diarrhea,0.0237709667548,0.0683551608209,0.0129033833872,0.0178811368034,0.0323565839696,0.000261505376344,0.00978624338624,0.0226633642028,0.58874684781,0.0185185185185,0.0,0.0441299320391,0.00551820168068,0.0355807736155,0.0,0.0598227860784,0.04598122972,0.013723365836
Leg pain / numbness,0.0814659887016,0.0454369589993,0.0011569820364,0.00138674884438,0.0,0.0175438596491,0.0,0.0220710769233,0.0262939250281,0.221819706008,0.0879869947212,0.025974025974,0.0780681175365,0.018274142025,0.0111111111111,0.327405658536,0.0275944474963,0.00641025641026
Night sweats,0.184544216875,0.226138129925,0.0473853901632,0.00237288135593,0.0,0.0,0.0,0.0,0.00426666666667,0.00252252252252,0.313854061998,0.00105931034483,0.001998001998,0.00852359208524,0.0369519372786,0.100146776761,0.0647224457792,0.0055140662467
Peripheral neuropathy,0.0318967795236,0.056982414793,0.0435960804416,0.0664440321583,0.0,0.00353488372093,0.0032,0.120882715168,0.000621118012422,0.0400665597029,0.00687143544286,0.0586967659649,0.190889454741,0.0,0.0297131888639,0.225878097513,0.12002683689,0.000699637063273
Vomiting,0.0607019680492,0.0260737439116,0.0115569657203,0.0,0.0,0.0138528138528,0.0,0.0443148897886,0.0661723808065,0.0,0.0,0.0905714277614,0.00293542074364,0.465171206457,0.0,0.128548882344,0.0536892230576,0.036411077507
Weight loss / Failure to thrive / malnutrition,0.084977804593,0.0451725338265,0.0107619126879,0.0108869056979,0.0,0.00177095631641,0.00905432595573,0.020987166014,0.0,0.017316017316,0.0348683019697,0.0395663459807,0.00891337523141,0.00643274293426,0.403211075883,0.174610743864,0.108978282949,0.0224915087814
Other symptom,0.027919910396,0.0,0.0892225231627,0.0269988269988,0.0094831673779,0.0185335132704,0.0084388185654,0.0349513936356,0.0387975940608,0.0376216216216,0.017161797425,0.217007105198,0.0275260814734,0.0488239830345,0.0,0.101375513967,0.285523409513,0.010614740299
No symptoms,0.0422761201871,0.0596359659198,0.0778096862629,0.0246913580247,0.0488951088107,0.0284708632311,0.0,0.0786328099226,0.0,0.0104370515329,0.0,0.0197368421053,0.0,0.0,0.0397423422453,0.154243093522,0.141731992354,0.273696765882

NM_ADJ_Over_symptoms.csv
Cough,0.205308804449,0.0446567728943,0.0412006425799,0.0158310396534,0.00151678894264,0.0244616603603,0.0267316515546,0.0137003791588,0.0305542617674,0.0243514268849,0.0314362136969,0.0561045011051,0.0432698383442,0.0188186864856,0.0394820919271,0.232780419176,0.0851990805708,0.0645957404486
Fever,0.160640001373,0.206530576928,0.0659850815366,0.0310545040102,0.0302176880208,0.0263811702594,0.0170519904633,0.0277226570265,0.0131657153097,0.0271574215434,0.0724539907512,0.0443932650791,0.0270452503228,0.0279136715993,0.0291513037392,0.11003209328,0.0579733605115,0.0251302582457
Abdominal pain,0.0463333743312,0.0605318016224,0.266426587278,0.0626359291029,0.0433699084911,0.0364152992849,0.0226126572092,0.0612127427261,0.0463552232568,0.0306513216854,0.0520372963152,0.0520822471868,0.017802668161,0.00736047520529,0.0104069466683,0.105915397701,0.0479210227256,0.0299291010492
Skin rash,0.0413890057528,0.0587294116119,0.0454395428501,0.152319492504,0.150375382,0.038586541646,0.00211668480837,0.105390120346,0.0155000329435,0.017439074351,0.00577323080855,0.0370842585494,0.0185375694817,0.0109397519592,0.00599039818701,0.0923906529032,0.182453346757,0.0195455025399
