,Cough,Fever,Abdominal_pain,skin_rash,Lactic_acisdosis,Lipodystrophy,Anemia,Anorexia,Diarrhea,Leg_pain,Night_Sweats,Other,Peripheral_neuropathy,Vomiting,Weight_loss,Age,Last Drug,Tot Prev Month Symptoms
Night sweats,0.101768811633,0.116591075181,8.05907893757e-05,0.00120089982586,0.0,8.46783189791e-05,0.0,0.0,0.0,0.000744698502835,0.218096427695,0.0174392416271,5.06124014918e-05,0.0,0.0214791563513,0.271168085518,0.186903448777,0.064392273379
Peripheral neuropathy,0.0518133658707,0.0228414768928,0.0332785741039,0.0206382359142,0.029436088238,0.0496411677489,0.000879288042305,0.0354324611983,0.0141956135368,0.084973535794,0.0214576104508,0.0530270870426,0.225599855075,0.00912687321579,0.0269449620943,0.173555919488,0.0932311594558,0.0539267258384
Vomiting,0.0325123228777,0.032921173547,0.0548118494703,0.0215913485848,0.0138881003368,0.00650091369731,0.00785853135635,0.00805707231383,0.0444563707973,0.0151963257822,0.0123787604844,0.0709119670688,0.0153988461699,0.300739132136,0.0210067852433,0.167968802614,0.0991214037991,0.0746802937213
Weight loss / Failure to thrive / malnutrition,0.21026423702,0.0686934607177,0.00954858886222,0.0168729019637,0.00174604767103,0.0107660016942,0.000149021543292,0.00413753940514,0.000329284699455,0.00445162811953,0.0196871662279,0.0213715193704,0.0057700349624,2.43094376254e-06,0.258225107054,0.2191996869,0.0573212989445,0.091464043901
Other symptom,0.0876943497335,0.0374851560024,0.0508368348005,0.0416150137227,0.0431296871005,0.0239882480695,0.0045364944528,0.0214587568987,0.0142612472068,0.0448310265051,0.00819287638395,0.269870887006,0.0338380829996,0.00831152356735,0.0278665891059,0.164173049168,0.0571373267726,0.0607728505034
No symptoms,0.0629991462475,0.0429511173172,0.0424582201366,0.0436424520629,0.0436832692166,0.0355194774019,0.00233467308226,0.0272064425615,0.006021073417,0.0251472894304,0.00980412992083,0.0250917904177,0.0161647458871,0.0045860697053,0.0181632389441,0.208010884744,0.100180673319,0.286035306187

RandomUnderSampler_0.6_symptoms.csv
Cough,0.0174306575632,0.141806048134,0.0135947712418,0.0764705882353,0.0,0.0267156862745,0.0,0.0693333333333,0.0169934640523,0.0,0.0,0.0,0.0,0.0,0.0,0.146625745951,0.102449313059,0.0885803921569
Fever,0.183908166684,0.271698905902,0.0154136595883,0.0,0.0,0.00119496277231,0.00663829787234,0.0210224458347,0.0201480111008,0.0113043478261,0.00302177570931,0.0899757704416,0.00043771043771,0.00119375573921,0.0719510663418,0.0754201693656,0.226670954385,0.0
Abdominal pain,0.00704803921569,0.102111111111,0.353387292774,0.0,0.0840816326531,0.0276164071689,0.03046875,0.0,0.0,0.0409929078014,0.0679918242189,0.0420812108469,0.00380763416478,0.0203125,0.0,0.149708906258,0.0220374004865,0.0483543833009
Skin rash,0.0974181427805,0.0346666666667,0.176397163121,0.102557295537,0.0534035549704,0.169486302322,0.0,0.122488995598,0.0,0.0395102040816,0.0,0.00414746543779,0.0292143603277,0.0,0.0424489795918,0.0246721877157,0.00358868184955,0.0
Lipodystrophy,0.0953968295652,0.0849037969039,0.0549621132696,0.0,0.0451063829787,0.39353372309,0.0269151138716,0.114985950902,0.0,0.00942028985507,0.0150976460733,0.00771604938272,0.0,0.00205176767677,0.00819332573455,0.0516990355925,0.0211905255653,0.068827449539
Anemia,0.0,0.0639920464233,0.0527415458937,0.034110787172,0.0,0.00579710144928,0.284874832109,0.0,0.0,0.0,0.0996246852908,0.0293690040504,0.000785024154589,0.0400722789116,0.0152317572992,0.256719173962,0.016681763285,0.0
Anorexia,0.027756102441,0.0137755102041,0.18212706031,0.0,0.107909679023,0.0891896467359,0.000735294117647,0.206325761124,0.013387678845,0.00310559006211,0.0386904761905,0.0486978249194,0.0,0.0,0.0303206997085,0.237978676319,0.0,0.0
Diarrhea,0.0115569879789,0.0134188805686,0.0122882607588,0.0552271594217,0.0869061791383,0.00302743939953,0.00440616908702,0.0441988786361,0.40638967837,0.0914043781278,0.0,0.0491540308245,0.0334351308045,0.0870917981795,0.00731840022831,0.0508256794166,0.0206664194905,0.0226845295695
Leg pain / numbness,0.0143945578231,0.0346666666667,0.0197784532253,0.0147517730496,0.0402776089159,0.0,0.0,0.0814229691877,0.013,0.0441872436918,0.0,0.0,0.162518164713,0.000897934011718,0.0,0.0997538569174,0.110967320261,0.0633834515366
Night sweats,0.186232125289,0.0914484757475,0.0174659863946,0.0111755856437,0.0,0.00204081632653,0.0175616345829,0.00128144280968,0.0,0.0,0.314735174797,0.0,0.0,0.0,0.024421387791,0.0503239350923,0.0180555555556,0.0652578799697
Peripheral neuropathy,0.102209788234,0.0081673496985,0.0,0.0,0.0,0.0147517730496,0.0,0.00141612200436,0.0,0.173696650742,0.0481458304362,0.0264149753113,0.303469324323,0.0,0.00553191489362,0.102806318449,0.100580397369,0.0128095554879
Vomiting,0.016407364082,0.00703115814227,0.0,0.00154761904762,0.0203125,0.0,0.0128472202872,0.0,0.068117264975,0.00679738562092,0.0,0.0737369747858,0.00674366767984,0.573058239656,0.0,0.192167324127,0.017105043067,0.00412823852945
Weight loss / Failure to thrive / malnutrition,0.0644472867488,0.00196078431373,0.0,0.0,0.000810916179337,0.000977443609023,0.0516,0.0,0.0,0.0346666666667,0.0602747765773,0.110334789046,0.0124090909091,0.00151603498542,0.235528763887,0.244312271395,0.0956121560759,0.0855490196078
Other symptom,0.022808883623,0.0676251141149,0.0,0.0,0.0,0.00162162162162,0.00157575757576,0.0,0.0409329446064,0.0,0.0,0.233957616558,0.00138666666667,0.0190210811738,0.00782108332055,0.129584368765,0.354568986382,0.0190958755916
No symptoms,0.0840287448313,0.00646282679739,0.0158446712018,0.0455,0.00548039215686,0.0,0.0,0.086337254902,0.0270833333333,0.00849673202614,0.0464469954649,0.00889910509658,0.0,0.0,0.0,0.080094200559,0.221906382979,0.363419360652

NearMiss_0.025_symptoms.csv
Cough,0.264992908697,0.0334942976431,0.0888720370479,0.0551508554134,0.000702725369151,0.058577848098,0.00224060900395,0.00468457821382,0.00815731056751,0.0198740223331,0.0431722616495,0.045493279462,0.0195815522313,0.00330638213515,0.0330233906834,0.185611488012,0.0407976541592,0.0922667992796
Fever,0.149794986613,0.14445217584,0.0493837968299,0.0292351889129,0.0258475432645,0.0578346752333,0.00441087218141,0.034847411039,0.00882025825647,0.0513824408039,0.0457361386589,0.0572419040271,0.0265231490373,0.013717239596,0.0277017163735,0.149160343194,0.0814311442547,0.0424790158848
Abdominal pain,0.0789323621483,0.0584308648408,0.212205695565,0.0431414568779,0.086084064584,0.0561465449112,0.00963129282482,0.0960353775485,0.0256062952268,0.0169491367087,0.00784730368054,0.0524954442555,0.0270413935856,0.00680018583753,0.010545366623,0.127571494287,0.0473414485056,0.0371942719885
Skin rash,0.0424548333121,0.0517135306012,0.0558723267293,0.263391237175,0.0696527135651,0.0571315496229,0.0010062175295,0.161272164436,0.00416240341528,0.020393072352,0.0036244194653,0.0196146669678,0.0134343616477,0.00283367558349,0.011245099347,0.0901177385978,0.0985435393955,0.0335364502566
Lipodystrophy,0.0342125900374,0.0360922542972,0.0415508788894,0.151987428187,0.15395293599,0.232342808197,0.0,0.0234043465198,0.00376090073894,0.0266611115208,0.00114312628596,0.0456880695784,0.0217811662113,0.0,0.00984882925526,0.0978110918859,0.0886329063929,0.0311295560134
Anemia,0.0664176778561,0.00758387196998,0.0194533891111,0.0230715749049,0.0,0.0,0.488411909499,0.0113119222844,2.01454375371e-07,0.0185986516926,0.00819716507661,0.080494228664,0.0379916218183,0.0149753005033,0.0269556351187,0.0707264394685,0.0376357803187,0.0881746302596
Anorexia,0.187903948488,0.148329377953,0.0128803660106,0.00920788664084,0.0973846056215,0.0591949091359,0.0,0.199288542347,1.66814049806e-05,0.0423897644432,0.0,0.0248902564262,0.0280925409794,0.0264591914798,0.00696209739339,0.112850549275,0.043380538491,0.000768743910658
Diarrhea,0.0506239102113,0.0483373583212,0.0660874386345,0.028732720966,0.0103260071899,0.0221970280012,0.00274503797706,0.0349156270455,0.419245253088,0.0375498342353,0.00395134716298,0.0355814763218,0.0178829379168,0.008597824328,0.00484532760078,0.101444958967,0.0589615522949,0.0479743597377
Leg pain / numbness,0.0770901519219,0.0345234261191,0.0296186809029,0.0250693228452,0.0212847100336,0.0360355270283,0.00770047157043,0.0157168099839,0.00821786150865,0.342437922591,0.0102539850992,0.0578644262213,0.0539109438515,0.0108039457512,0.014216603774,0.153773633795,0.063672996573,0.0378085804298
Night sweats,0.13120238661,0.0983656090771,0.0491332895957,0.00682784326843,0.0,0.0,8.55496171873e-05,0.0,0.0,0.000530997623921,0.104800343771,0.0694435538992,7.49541502488e-05,0.0,0.00117999471983,0.30230031229,0.0465913640182,0.0894638013591
Peripheral neuropathy,0.0426060743277,0.0217279205201,0.0273619898072,0.0326469013512,0.0170590344594,0.031844834977,0.00347519371917,0.0230537685704,0.0117506138979,0.0838291479486,0.00933685146305,0.0739863089074,0.304907904178,0.0120655748183,0.0200580913864,0.174282945342,0.0648008214386,0.0452060228871
Vomiting,0.0205947698336,0.0488926906626,0.0555638228215,0.0123122916117,0.00710472000458,0.00464928005299,0.00417976112218,0.0309023521487,0.0215147155435,0.0214978929799,0.00407329949487,0.0519807368349,0.0223337341491,0.347290525093,0.0118984001577,0.220059452727,0.0746924642378,0.0404590905245
Weight loss / Failure to thrive / malnutrition,0.128451706106,0.111594023927,0.0154669594618,0.00919142369572,0.00429907407858,0.00658796098121,0.00177501706369,0.000311868453107,1.7086742779e-05,0.0105845951883,0.00885084550982,0.0352718715597,0.0091213184712,0.0,0.378786500531,0.151841948939,0.0647825084873,0.0630652908036
Other symptom,0.0795217137923,0.0362099963943,0.0618653363441,0.0508792059943,0.0182861467784,0.0222081064052,0.00344888282046,0.0430039326459,0.0234519119804,0.0335042031639,0.00528515460437,0.344981956901,0.0264457181732,0.011677377787,0.0267749559919,0.115491039282,0.0564120078831,0.0405523530589
No symptoms,0.0438380979286,0.0346751104399,0.0295823213696,0.0312907880163,0.0273630791118,0.0122054493059,0.00230494038868,0.023247481905,0.01270354093,0.015582906026,0.0184573596956,0.0277982375741,0.0161993752711,0.00385583370408,0.0330898126462,0.28906747911,0.165983139421,0.212755047155

CondensedNearestNeighbour0.3_symptoms.csv
Cough,0.165425757442,0.0875623522442,0.0549094839806,0.0230271580927,0.00922620944142,0.054030324761,0.00755558786705,0.0204336991862,0.00344959024204,0.0676307757054,0.023151266742,0.0567206717572,0.0200557140338,0.00526955911506,0.0237968060381,0.199901736245,0.0927690876059,0.085084219501
Fever,0.108908091856,0.246906198652,0.0364440462081,0.0237690737978,0.0251605212607,0.0387802293286,0.0,0.029720041179,0.0068040061252,0.0309594540421,0.0426530655412,0.0548273558917,0.00962949975572,0.0475549456361,0.0322906091929,0.152015715035,0.0656382298107,0.0479389166875
Abdominal pain,0.0343113158841,0.0230564245859,0.335436568814,0.116435437575,0.00421236121249,0.0125796650626,0.0,0.101105805444,0.0273695449052,0.0100471955441,0.0134584875141,0.0147442476883,0.00846783625731,0.0286730847067,0.0127921615134,0.108575141815,0.0887666462325,0.0599680752453
Skin rash,0.0822227039041,0.0267413722444,0.021950629371,0.272608321523,0.1022925369,0.0201220772412,0.0,0.0522278881595,0.00631797472075,0.0074594117521,0.0,0.0406815378264,0.00823206432975,0.01221443646,0.00716145218258,0.182114368139,0.0592167740605,0.098436451185
Lipodystrophy,0.108234090685,0.0952014033982,0.0566475777897,0.0321575957827,0.0825194183428,0.288719576319,0.00229841269841,0.0255912322971,0.0,0.0339407293281,0.00805783042962,0.0321071377357,0.0341503709047,0.0083608736606,0.00227484373703,0.119799163994,0.0347128410908,0.0352269018065
Anemia,0.00788419588544,0.00379320513688,0.00052515876893,0.0298974804719,0.0114604048295,0.0,0.5307552753,0.0,0.0,0.0137121212121,0.000265364766596,0.0384688576422,0.0385357889237,0.0203097176336,0.0400374784897,0.10095829577,0.0926626009541,0.0707340542152
Anorexia,0.0395513022183,0.0,0.0194907160941,0.165624457875,0.231420154867,0.0967471590857,0.0,0.18410258443,0.0,0.00338951310861,0.0,0.0286061953458,0.0101685393258,0.0,0.0,0.132567944848,0.0643271368244,0.0240042959768
Diarrhea,0.049501865483,0.0627057650187,0.0501000684476,0.00808051039516,0.0188590172369,0.00908968820812,0.0165241750115,0.00536844387708,0.526503674675,0.0340199209458,0.0120265437649,0.0351612129171,0.0244206349206,0.00584625322997,0.00330603713332,0.078183785999,0.0482698881944,0.0120325145414
Leg pain / numbness,0.0303692161045,0.051626886559,0.0273744667152,0.0332945681146,0.0259287833664,0.0240974495624,0.0,0.0121796942291,4.10430839002e-05,0.354992209444,0.0171490094746,0.0401493054809,0.0420347313947,0.0157469223253,0.0109059860244,0.213607910313,0.0573880619273,0.0431137558811
Night sweats,0.118828383648,0.123211556093,0.00130421942922,0.00180229885057,0.0,0.00265351949255,0.00643789996001,0.0,0.0013805815986,0.00106956077229,0.49537208007,0.0276448116399,0.00594417077176,0.00222169616946,0.0154837667075,0.119530992161,0.050867769945,0.0262466926919
Peripheral neuropathy,0.0539211812236,0.00384106998091,0.00402534868928,0.00113772790909,0.0259833476888,0.0580809186225,0.0,0.0248591898138,0.017173968848,0.0348065641483,0.00103663287274,0.0176695079892,0.29423489742,0.00163769282242,0.000779500430663,0.223942085237,0.124028848777,0.112841517526
Vomiting,0.00808982303035,0.0672273764861,0.0458618561489,0.0299276655598,0.000661611612782,0.00453068603158,0.0190247002629,0.0,0.0723328991165,0.0150397938617,0.0193468775318,0.00469978942009,0.00748856267653,0.503667520148,0.000264619883041,0.0864213180937,0.0878359529593,0.0275789471773
Weight loss / Failure to thrive / malnutrition,0.0317321483348,0.199132065437,0.00366631336231,0.0161321127817,0.0101376848585,0.000315144187171,0.00054724111867,0.0,0.0,0.000126396648045,0.0892378902411,0.0370690544713,0.00169517982018,0.000107652656622,0.243545147519,0.179695808371,0.15439719063,0.0324629695636
Other symptom,0.0676306034411,0.0480928924574,0.0230008706995,0.0429994840896,0.00946952034219,0.0057762766947,0.0073093557337,0.00797232348439,0.00700217449445,0.0185656791336,0.0759499752763,0.303602750998,0.0366579965368,0.0140068614072,0.00907997962191,0.135886006448,0.0800828367028,0.106914412439
No symptoms,0.0834244739858,0.0333704291056,0.0412089379056,0.0595442319863,0.0222649656444,0.0377572707375,0.014542192936,0.0316711376321,0.00480255690328,0.0175826682618,0.0247481236104,0.0593169197127,0.037338581538,0.0127911271659,0.0314840032301,0.261180658511,0.0985129834839,0.12845873765

TomekLinks_0.3_symptoms.csv
Cough,0.252618704867,0.0263228220236,0.0419282344048,0.107954469424,0.00495671083168,0.132056836542,0.000419963791114,0.0378934204584,0.00525741531891,0.0107484997583,0.0154012562724,0.0284293696499,0.0141377095426,0.00188067677631,0.0235591961595,0.174447346884,0.0450239871057,0.0769633801904
Fever,0.0963858707872,0.213861016816,0.0427982298623,0.0244057300339,0.0155398017425,0.0134628748296,0.00337432792804,0.0177616382711,0.016378590782,0.0284022826467,0.0478799429586,0.0555775348583,0.0346883976603,0.0187891787844,0.0283763289981,0.146928619463,0.114202365646,0.0811872679316
Abdominal pain,0.0670833517252,0.0407587172002,0.341892866895,0.0630086979928,0.0188011691059,0.0293064066074,0.0210019074061,0.0188729458333,0.0133072059609,0.0334923757462,0.00366938013383,0.0501949786947,0.0271926449541,0.00942779289249,0.0111813408326,0.131237792121,0.0571328756217,0.0624375502762
Skin rash,0.080263613323,0.0633381164783,0.0354429174995,0.154777461988,0.137280882846,0.043835723555,0.00143592069785,0.0974001177183,0.00388483676595,0.0230275731567,0.00579147294286,0.0180276151832,0.0129535968204,0.00163051985392,0.0074485936479,0.0920373471387,0.046405152581,0.175018537804
Lipodystrophy,0.0325717665542,0.0125722580143,0.0143152086326,0.166578775526,0.160438808793,0.299444041755,0.0,0.023173236293,0.00356887966503,0.0150780312857,0.000991170153914,0.0475474246601,0.0369749693124,0.0,0.0130325114548,0.0762268895494,0.0705322200618,0.0269538082893
Anemia,0.0680180598929,0.0277985001094,0.00614309446021,0.0295030105081,4.72750260574e-06,0.000268091349449,0.356800898067,0.00038012415523,0.0111146265439,0.0417245684359,0.0182731521518,0.0141541986872,0.00195999403859,0.025102622837,0.0,0.139112164035,0.0880185214904,0.171623645735
Anorexia,0.0391318709257,0.0658553288145,0.0903511839738,0.0181702868256,0.0157458211173,0.0305419269612,0.000197509362173,0.422314938077,0.0214950325491,0.0376087342622,0.0224717345245,0.0225126298193,0.0201397549966,0.0223737631776,0.00840044237817,0.0646732591268,0.0363250271403,0.0616907559686
Diarrhea,0.0363453489312,0.0317817150945,0.0250007274264,0.0226959778751,0.027605974967,0.0296922611329,0.0136199490147,0.00920390737787,0.354763632892,0.0283941228108,0.00454087090783,0.0469153554695,0.0234638289079,0.0169613731977,0.0214350973437,0.163174936312,0.0747719332141,0.0696329871251
Leg pain / numbness,0.0600041265816,0.0262015537013,0.0390009825402,0.0295797815296,0.0153994019344,0.0355676065343,0.00385808095194,0.0114733379651,0.0147797514884,0.335008315521,0.0103890650694,0.0488192788019,0.0618367042364,0.00672841401058,0.0154760862031,0.149336840324,0.0723218230565,0.0642188495502
Night sweats,0.0619585326434,0.103558381921,0.0,2.93694088703e-05,0.0,0.0,0.0,0.0,0.0,0.000162481803772,0.133762828037,0.00183611840105,0.0,0.0,0.0501701579639,0.213106608366,0.0821180782767,0.0532974431784
Peripheral neuropathy,0.061089193417,0.0281953680923,0.0308953936811,0.039897626716,0.0304332408967,0.0384100963151,0.00588341924796,0.0199654568613,0.0145722745167,0.0726695823588,0.00107974402366,0.0592719899892,0.263498050753,0.0139140632358,0.0212200244421,0.174736747097,0.060739441078,0.0635282872784
Vomiting,0.0471776611333,0.026558020357,0.0534626363119,0.0209972992092,0.000131496600299,0.0102763065282,0.0158173961636,0.0265285137322,0.0522385705858,0.0361941405854,0.0245521350659,0.0610144497531,0.0281829330405,0.199091639552,0.0243557063502,0.209518829061,0.0905217750392,0.0733804909312
Weight loss / Failure to thrive / malnutrition,0.134256146961,0.0442332132129,0.010993359285,0.0233314008412,0.00569037566221,0.00691355035911,0.000782412381851,0.000481104095625,0.00422789120606,0.00938106764777,0.0139304440627,0.0324108068924,0.0132478682063,0.00293251843184,0.243804896389,0.279274041372,0.0685496855539,0.105559217439
Other symptom,0.113861551713,0.0302937612479,0.0426148720007,0.0587219287313,0.0196404985035,0.0193177779431,0.00409488264213,0.0173154043457,0.0190804724992,0.0287961226721,0.0119166159119,0.286955888101,0.035465527108,0.00813188040425,0.0291319184526,0.141608925215,0.0525402004963,0.0805117720132
No symptoms,0.0500220445055,0.0418581604449,0.0290912778216,0.0531792858317,0.057751244833,0.0411147081039,0.00267039593288,0.0445602345837,0.00568131984371,0.0258322183496,0.0117821860622,0.0233429821625,0.0149593565741,0.00274888320518,0.0187205088485,0.196629350803,0.0877641988191,0.292291643275

NM_ADJ_Over_symptoms.csv
Cough,0.211131551262,0.05019699006,0.024467128066,0.0381061655005,0.00255664902134,0.0177238724959,0.0167420787844,0.0165979975645,0.0323006120943,0.0189027429855,0.0269665891682,0.0601651362939,0.0320419128247,0.018429482965,0.0449358779451,0.222912044206,0.0764009029081,0.0894222658547
Fever,0.15847075886,0.199384679622,0.0436399520199,0.032345720873,0.0294715062553,0.0247508822099,0.0110180020167,0.0710174091486,0.0127258210473,0.0345756802321,0.0597386395439,0.0385603028057,0.0256842957923,0.0427977863233,0.0504991692483,0.100163659618,0.0429212208465,0.0222345135371
Abdominal pain,0.0462645659714,0.0586508715601,0.25805694134,0.0850462713448,0.0309743250352,0.0526840922897,0.0196958235227,0.0354893567458,0.0391705750141,0.0241568316239,0.0589325397803,0.0509308243518,0.0279144510413,0.0116295516775,0.0113538118918,0.100161365847,0.0445407773247,0.0443470236379
Skin rash,0.0309402708951,0.0175335967337,0.0641042291969,0.178247310331,0.140711595647,0.0482616636796,0.000156633513908,0.0675688114842,0.00779558291734,0.0197496746198,0.00345008476217,0.0407223911932,0.0252680987048,0.00427404291369,0.00736969693382,0.111299171884,0.211935853646,0.020611290943
Lipodystrophy,0.0624198323372,0.0781118780026,0.0630103609134,0.0355097153259,0.0646718279713,0.421935813634,0.000748819648191,0.0898049280408,0.0031565934718,0.0214114253258,0.00246319383323,0.0182762596499,0.0108040914423,0.00155737945666,0.00864406917069,0.0514867254755,0.0501125151638,0.0158745711368
Anemia,0.0116920876408,0.0013591602517,0.00367091587672,0.0108698193466,0.00289464935453,0.00420461764085,0.768596838507,0.00460708867323,0.0093685190091,0.00603231277784,0.0168688053239,0.0158510170031,0.0118898663037,0.0304611406049,0.00854640127408,0.0524270008691,0.0108878425996,0.0297719169434
Anorexia,0.0579144169613,0.103280768321,0.0738981451928,0.0496919115239,0.107567579312,0.0455001729196,0.000335220594603,0.33686843426,0.0154600768103,0.00970537535234,0.00568930170362,0.0097317711105,0.0303099514245,0.00180748939835,0.0310650234669,0.0786321701961,0.0382559164396,0.00428627501231
Diarrhea,0.0288888101881,0.0246576955871,0.0268603150523,0.0174936337908,0.010779571695,0.0352626190889,0.00803130486729,0.0142563196901,0.606861594861,0.0224620430373,0.0073533542235,0.0263722299477,0.0171708556833,0.0294866520202,0.00709668275112,0.0677539878624,0.0308188679334,0.0183934617208
Leg pain / numbness,0.0442539289977,0.0293771372133,0.0448431726477,0.0261582960376,0.0177583049107,0.040940875873,0.00581534946121,0.0448969019259,0.0442543727885,0.348452686772,0.00510007643804,0.0519495353514,0.0657772499821,0.00877368467242,0.0108133730632,0.130435992654,0.0603147914413,0.0200842697697
Night sweats,0.123127612759,0.155507471212,0.00999574867778,0.00249747542883,0.0,0.00301756616809,0.0,0.0,0.000464151634663,0.0065966621852,0.608388080308,0.0196794708995,0.00460237937144,0.0,0.0118434112049,0.0349754472974,0.00930240390354,0.0100021189495
Peripheral neuropathy,0.0249320927157,0.0204161684979,0.0242900830742,0.0352120663335,0.0162558862897,0.0192643715408,0.00206623754689,0.0747285109232,0.019081372008,0.0840376558503,0.0112990807969,0.0728294196048,0.36576525867,0.0213676582666,0.00859659456486,0.11528494155,0.0508555452868,0.0337170564798
Vomiting,0.00910531072887,0.0203699069771,0.0249353797922,0.00687330189119,0.00329033451323,0.00835880150095,0.0196813832057,0.0151611729933,0.0207999544269,0.0223954514775,0.00132664524427,0.0242491696777,0.00657081642095,0.712421928689,0.00277570320139,0.0621492973873,0.0278329703477,0.0117024715251
Weight loss / Failure to thrive / malnutrition,0.0564363039991,0.0855181403241,0.0177296774174,0.00867342661442,0.00212930366563,0.0141950511458,0.0532128539658,0.00914125089685,0.00448993549907,0.011078109956,0.0848294346901,0.0315562376099,0.0231889869062,0.00406250355407,0.337416821734,0.177339317037,0.0441155139081,0.034887131077
Other symptom,0.0575810615315,0.0507832319799,0.0735858182636,0.0271545112412,0.0071458291778,0.0244520410055,0.0120474938287,0.0477824557621,0.0440787621885,0.0467396855862,0.0107061713056,0.256175972695,0.0352775887327,0.0497920897718,0.0189440203953,0.14126654977,0.0567559749839,0.0397307417809
No symptoms,0.0786849778093,0.0366202960355,0.022184238776,0.0221782293899,0.0129368532389,0.0119864083962,0.0163538091238,0.00790812670164,0.0199652381586,0.0230946311304,0.0329897969721,0.0411209804694,0.0227884055224,0.0104985384447,0.0430237834826,0.325677756918,0.0897668612031,0.182221068227

