,Cough,Fever,Abdominal_pain,skin_rash,Lactic_acisdosis,Lipodystrophy,Anemia,Anorexia,Diarrhea,Leg_pain,Night_Sweats,Other,Peripheral_neuropathy,Vomiting,Weight_loss,Age,Last Drug,Tot Prev Month Symptoms
Fever,0.205967519485,0.148960130667,0.0618068030026,0.0270107560568,0.0207660045974,0.0298608044704,0.023261909715,0.0258204377105,0.00349504186087,0.0120642947444,0.0526684735275,0.0614476697823,0.00877192982456,0.101970677112,0.0472106387112,0.100983776648,0.0679331320843,0.0
Abdominal pain,0.0812375885744,0.104511848679,0.268571570635,0.0676296927968,0.0231347034706,0.074749852567,0.00985929957893,0.0690418826204,0.0217598825329,0.000584795321637,0.0301181026392,0.0761228043092,0.0,0.00900110773299,0.0059710815201,0.0888888177849,0.0688169692374,0.0
Skin rash,0.122290550248,0.145846226585,0.147138509,0.0724630043408,0.154131521155,0.0492305004149,0.0,0.0896181855868,0.0129310344828,0.0527525710829,0.0,0.0,0.031432326806,0.0,0.0,0.0728356164704,0.0493299538274,0.0
Lipodystrophy,0.0144156861307,0.0371405806248,0.0547760433403,0.00776397515528,0.0601503759398,0.505030711655,0.00993283032757,0.128405631022,0.0165208486387,0.00917119565217,0.00924608819346,0.00616565365939,0.0167812150268,0.0103735768966,0.0266198787292,0.0647645502357,0.00993072407141,0.0128104347015
Anemia,0.0149837482881,0.0230864509019,0.00959447572132,0.0113220815752,0.00359408033827,0.0128759359475,0.567911749783,0.00599051558989,0.00289855072464,0.0147305770043,0.0129415882283,0.0604132457581,0.0306722589233,0.0106918823383,0.0218378658644,0.141581179208,0.0537042231621,0.00116959064327
Anorexia,0.0189444710416,0.0481737372148,0.015084155978,0.0674081035923,0.0724997757724,0.0798374645342,0.0102052005013,0.453919629218,4.37675070028e-05,0.0288600966702,0.00747863247863,0.0168806726098,0.00211416588427,0.00425493382341,0.0361493291169,0.0782601127976,0.0586046580604,0.00128109319953
Diarrhea,0.0411060720649,0.029941056801,0.0900506206219,0.0567302209007,0.0286211886458,0.0191923127703,0.00308963763509,0.015350877193,0.414693712084,0.00483583845783,0.0,0.0420510605135,0.0845700023765,0.0037863320836,0.00546806546807,0.093549517485,0.0426254043598,0.0243380805395
Leg pain / numbness,0.0620084457582,0.0366477663102,0.0222477048564,0.0526768395969,0.0331133436794,0.00701794970173,0.00179947990644,0.063007901176,0.0234667739665,0.285323295849,0.0183767528653,0.0685541975048,0.0667224856241,0.015275869138,0.0153754530365,0.163983375607,0.0637521938504,0.000650171573054
Night sweats,0.0925654763515,0.168959622181,0.0163822936415,0.00946446706819,0.00108361928842,0.00366371165794,0.0159472672585,0.0,0.0116959064327,0.0,0.290225759076,0.0288812582455,0.0179380175983,0.00727572605178,0.0632463903324,0.187668349908,0.0823423421088,0.00265979279886
Peripheral neuropathy,0.0316416999402,0.00543181347563,0.0319831602906,0.0310174778578,0.0270508032194,0.0620823059756,0.0,0.0318426017987,0.0111755424238,0.0168873073478,0.000750850954485,0.0159782213591,0.419738186988,0.0013778659612,0.0318724569912,0.110896259462,0.134912245648,0.035361200307
Vomiting,0.0596366730099,0.0381887384154,0.014103114171,0.0034749034749,0.0,0.009963514764,0.00799046164116,0.0243687177996,0.00529207634471,0.0286349117093,0.0106962563644,0.0435218934264,0.00349438598453,0.486133869661,0.00916104252529,0.21687911153,0.0384603291783,0.0
Weight loss / Failure to thrive / malnutrition,0.08917076188,0.0211938513748,0.0337842993363,0.0,0.00167367593902,0.0131366391265,0.084367948192,0.0114356463371,0.00290038973987,0.0,0.0511583830534,0.0177676803859,0.0156415464874,0.00432807962656,0.383149121388,0.210759280458,0.0582413412174,0.00129135545802
Other symptom,0.0381145960808,0.0537844233045,0.0643215125015,0.0635927089846,0.0333776481325,0.00298262864635,0.00892857142857,0.0481419806894,0.0498543558258,0.054883720519,0.0036916728853,0.202200488219,0.0306711268221,0.00800800800801,0.014981346017,0.14217255957,0.126984426522,0.0533082258441
No symptoms,0.139867875732,0.0576442856421,0.102290842964,0.0525477054681,0.0691137503447,0.0776434728346,0.0,0.0535972017045,0.0015015015015,0.0109537529183,0.0,0.0483614577035,0.0407443149467,0.0,0.000256199266096,0.0408176748905,0.271621391915,0.033038572169

NearMiss_0.025_symptoms.csv
Cough,0.262273714801,0.0300574601809,0.118309170342,0.0334801941004,0.00496426070096,0.156470085713,0.00127932742747,0.00216113743087,0.00694742791463,0.0240668492315,0.0902704185343,0.0699617172367,0.0245114360834,0.00426962614858,0.0633387089328,0.0545097873857,0.0401929224801,0.0129357553557
Fever,0.157838524795,0.246253257766,0.0205491538781,0.0331610956624,0.0202830223633,0.0294919918688,0.00575569585105,0.0170480528178,0.0107403011362,0.0224361580892,0.0470097173428,0.0477830863337,0.0283336135541,0.0147640171153,0.0671096299011,0.153186740547,0.0695771755981,0.00867876537945
Abdominal pain,0.0956102493031,0.0634613450386,0.228547104762,0.0307514058762,0.113383239646,0.0491574979708,0.00405651933899,0.0942762600199,0.0321223732642,0.0148222989373,0.0161761175612,0.044890746616,0.0219747126801,0.012963951169,0.0120577128689,0.100469370749,0.0520274403239,0.0132516538743
Skin rash,0.0798091048602,0.0524713969697,0.0987255718889,0.194936303747,0.0781281974477,0.163002301409,0.00072140762761,0.0599461091576,0.00369028428679,0.0254847787558,0.00181903098933,0.015778395428,0.0118662623942,0.0024177303557,0.00903855970372,0.103805957724,0.0829292167132,0.0154293905411
Lipodystrophy,0.0276585599154,0.0437438402633,0.0610365277181,0.212530847068,0.180199066101,0.193916362878,0.0,0.0324014568163,0.00769034647011,0.0146339863436,0.00135495459644,0.0247349100241,0.0380832259939,1.93302491124e-05,0.00201524557823,0.0857475920278,0.0622469322488,0.0119868157077
Anemia,0.0314117116795,0.0346714593387,0.0507336644683,0.0114262817794,9.43508186117e-05,0.000375255742553,0.50625087791,0.00716093378783,0.0124297725378,0.0134910180113,0.00706313637729,0.0579254870858,0.00418248297211,0.0218819356581,0.0019021520357,0.152594883846,0.0849692641406,0.00143533180977
Anorexia,0.0547928255569,0.110524005858,0.02801942886,0.0476906166396,0.047906697201,0.0124701976375,5.79250768507e-06,0.388657159997,0.0112952898641,0.0122803975977,0.0161165350921,0.00751215653809,0.0389203528027,0.0119461299755,0.028460730179,0.0767589374875,0.0628421177431,0.0438006284627
Diarrhea,0.0579157603549,0.0452668746696,0.0624641820952,0.0202374572428,0.00634057736005,0.0275847317973,0.0157629185398,0.00691734281088,0.43863900382,0.022734668797,0.00342403788538,0.0454370613992,0.0157174854883,0.00573858468345,0.00267759869764,0.135160115999,0.060837217119,0.0271443812402
Leg pain / numbness,0.0559649182539,0.0438645718833,0.065273896955,0.0472908770446,0.036366626509,0.0504089489734,0.000692020434831,0.0211528431715,0.0129860358762,0.301960138367,0.00760039315995,0.0584548080156,0.0579760898121,0.00563465398583,0.0160895469397,0.132975320662,0.0710166299168,0.0142916800391
Night sweats,0.107678061029,0.179724096103,0.0847901787188,0.000269578299165,0.00139808348138,0.000126963197537,0.0,0.000354089239223,0.0,0.00300322485116,0.265968069884,0.00357880462098,0.000107190493385,0.000165729543373,0.0399959040775,0.264216593964,0.0310695532141,0.0175538792833
Peripheral neuropathy,0.0463610450907,0.0203323023117,0.0262902902681,0.0493578591288,0.0181921088362,0.0285701221364,0.0118607142788,0.0119699847926,0.00507220614841,0.093791229711,0.00903484924483,0.0556764338988,0.368350699208,0.0147941873138,0.0221753606695,0.138205793894,0.0699556634274,0.0100091496408
Vomiting,0.0265802179488,0.0329808514656,0.0567862490401,0.00953120120557,0.000773098125072,0.00177891800533,0.00897052142648,0.00803518145835,0.0490815228012,0.0347357743099,0.00930831492589,0.0498242356852,0.0242585523131,0.437268224548,0.00699922057261,0.160914701156,0.0593015337132,0.0228716812994
Weight loss / Failure to thrive / malnutrition,0.169776331271,0.0378425034695,0.0129874262023,0.0160716491403,0.000762258778684,0.00329775950541,0.00330667437129,0.00660127863591,0.00280022618354,0.00880868664414,0.0435172884372,0.0311126046897,0.027508263753,0.00348137762259,0.526934790684,0.0831781330373,0.0185998639472,0.00341288362717
Other symptom,0.0703391057991,0.0394839140174,0.0503612105831,0.0425686334033,0.0111612867917,0.0197976382829,0.00239608308573,0.0202579719336,0.0171482840335,0.0427129696389,0.010136230679,0.43552861677,0.0255065769648,0.0166724853868,0.0174198657068,0.115863132346,0.047092006555,0.0155539880228
No symptoms,0.0790433786046,0.0527026852794,0.062129867376,0.090755891426,0.0520871068368,0.0405461899254,0.00325184892147,0.0461999326537,0.00896925948435,0.0326545365898,0.0168183079328,0.0490634461596,0.0278767832418,0.00597458753897,0.0123313970518,0.248775568296,0.126463742963,0.0443554697185

CondensedNearestNeighbour0.3_symptoms.csv
Cough,0.174176919335,0.0769205726052,0.0615170731258,0.0234339153954,0.00269609400767,0.0122555797485,0.0153084614322,0.0124200666784,0.0229157309701,0.0245800889339,0.0595354927051,0.0500024819225,0.0386165641753,0.00263486327121,0.098039685018,0.243101153009,0.0631964209403,0.0186488367264
Fever,0.153822343918,0.231053163321,0.0694561525606,0.0144742443857,0.0240055733634,0.0265012112515,0.00329366152302,0.0137013777062,0.0104864510312,0.0121507223642,0.0972564299527,0.0683677332851,0.0222055159188,0.0317238634445,0.0685884884539,0.10781547774,0.0429153016947,0.00218228808596
Abdominal pain,0.0242952360256,0.0443290399948,0.321623843266,0.00654365277402,0.0815504654499,0.0674789226599,0.0503441478021,0.178595836325,0.0110113777044,0.0253382595012,0.0209681125997,0.022885530066,0.0205340953921,0.00718243028155,0.0201058779619,0.067111686772,0.0230680228758,0.00703346254855
Skin rash,0.0476752405232,0.0307967471725,0.0732428767585,0.31855013716,0.05322077773,0.104569154484,0.0,0.0603807939002,0.0,0.02093190658,0.00516606182512,0.0142471411784,0.0197340974585,0.0203867936804,0.0151829992488,0.136188733146,0.0668237783974,0.0129027607575
Lipodystrophy,0.0244939288993,0.0154439707583,0.0874190169237,0.107429080215,0.197984730845,0.340961483728,0.0,0.00797905512191,0.0,0.026687274499,0.0135024259316,0.000455161779877,0.00990883858936,0.0,0.00783800837492,0.0869491460138,0.0449200902253,0.0280277880949
Anemia,0.0390030644796,0.0138010057289,0.0503601598133,0.00565512531305,0.00162436824156,0.0191830660786,0.49387703149,0.00661398831653,0.0,0.00169993643803,0.0125913083516,0.0171708833042,0.00556286495099,0.00233680013306,0.0129050530604,0.205216033445,0.110721304581,0.00167800627359
Anorexia,0.0855318439051,0.0952904482695,0.153342701994,0.00167504593881,0.00296429694423,0.064120172327,0.0,0.412262600615,0.000817973972336,0.000599847579713,0.0202657807309,0.000295626580376,0.0206439299808,0.0,0.0,0.0731420093019,0.0690477218602,0.0
Diarrhea,0.0447923732296,0.00843946461237,0.0265053448594,0.0150664234202,0.00746100408574,0.0167423310454,0.00496806847502,2.91427476371e-05,0.592056725579,0.0277512705236,0.00050682458206,0.0509100741716,0.0364929897529,0.038621170316,0.0224537802953,0.085296392769,0.0151091511664,0.00679746836901
Leg pain / numbness,0.0817653532602,0.0159797666803,0.0231132458322,0.0494490432979,0.0058938000765,0.0298695679376,0.000211995468162,0.00867403520205,0.000649274621877,0.55418813725,0.00424433130429,0.0166551964242,0.0169404302908,0.028548103329,0.0231986075122,0.0816748003652,0.0555536944739,0.00339061667366
Night sweats,0.0520765098623,0.0999395294399,0.0597467988366,0.00080672786141,0.000171930718288,0.0,0.00287612844821,0.0,0.0,0.0231985778775,0.293241762159,0.00286273260335,0.0028454029708,0.00152515251525,0.0762033645957,0.267723311455,0.0935786082094,0.0232034624469
Peripheral neuropathy,0.0261308028674,0.0337896161655,0.0117636165171,0.00909413376813,0.018003483737,0.0197483313372,0.0321233663917,0.0428910298034,0.0353098306269,0.0513335182691,0.0217650267169,0.0612679776435,0.407973686463,0.0123154115323,0.0114639997142,0.133175391333,0.0321383540242,0.0397124230897
Vomiting,0.0441651807175,0.0235087800148,0.0163582917516,0.0105173092129,0.00694785536086,0.000192182210302,0.00555096577021,0.0251312989113,0.0348695882144,0.0277801650845,0.00885324157732,0.0218809501452,0.0230935069777,0.403927929791,0.027213785692,0.233531277451,0.058434667634,0.0280430234833
Weight loss / Failure to thrive / malnutrition,0.120535339121,0.115367305603,0.0242878599365,0.00846637683472,0.0,0.00402662527525,0.00823295713746,0.00126221724314,0.00413627959435,0.00483958901351,0.0896209515601,0.00821633551301,0.0361503340112,0.0101544720921,0.309928177047,0.172793141113,0.0678402764341,0.0141417624708
Other symptom,0.0675217467487,0.0613619688623,0.0679296922101,0.0282180407233,0.00330802622,0.0132954235391,0.027349981254,0.0105424631786,0.0246310573258,0.0246915261013,0.0242751035373,0.281685215549,0.0194765270201,0.0255169963819,0.0179282439538,0.227985020666,0.0467562389335,0.0275267277945
No symptoms,0.0780035100662,0.0496761431808,0.0405146678791,0.0366787140698,0.0451057637877,0.0299880508241,0.0108532257209,0.0218421676909,0.0108663787712,0.0184754656149,0.0585714572803,0.0264593597904,0.0307038619312,0.0113485843225,0.0510510000223,0.291059182873,0.108630957454,0.0801715087207

TomekLinks_0.3_symptoms.csv
Cough,0.277711875115,0.0628006241012,0.0905898490188,0.187803304404,0.0200752363107,0.0642082160757,0.00184192009748,0.0432991228591,0.00547378977363,0.0170441388999,0.0404674446828,0.0407692476924,0.0145571011004,0.00333096152784,0.0429308502135,0.0577480261911,0.0228934130261,0.00645487890983
Fever,0.118918321398,0.264435830859,0.0361198704259,0.0428518758422,0.0210233846981,0.0283202484202,0.00203271564514,0.0110778338374,0.00831346236317,0.01895888022,0.0386376565623,0.0456079795388,0.0248271337176,0.0322292855334,0.0302720179752,0.197945268794,0.062804138273,0.015624095897
Abdominal pain,0.0507693369861,0.0432511684132,0.370733120942,0.0519313084086,0.0261461616305,0.0290712381728,0.00673791868849,0.03039384229,0.0447045223754,0.0349661681936,0.00594992761971,0.0422391404731,0.0235689013632,0.0130381676131,0.0155595478556,0.146157136309,0.0489091193677,0.0158732732973
Skin rash,0.0309343908547,0.0727226769693,0.0218440605113,0.124005682547,0.154994114739,0.335764099531,0.00123451904761,0.0863580585894,0.00337583709187,0.0189624146553,0.0137467576232,0.0152616068801,0.0135120384276,0.0027658007218,0.00453264529149,0.071215190527,0.018879125803,0.00989098018933
Lipodystrophy,0.0327249207805,0.0221850429557,0.0404812165105,0.144742800805,0.0171063360768,0.48361924438,0.00032778503261,0.0113240671874,0.00923763844242,0.0127215239918,2.99440470219e-05,0.0389623509533,0.0242829039012,0.0,0.00503309991313,0.12012079284,0.0354629919904,0.00163734019225
Anemia,0.0874198266681,0.00996539627968,0.0202443440084,0.0239193251616,0.0344379517727,0.000861403944326,0.43862171324,0.000904266016526,0.0225807588475,0.00134377086313,0.00791309530844,0.0545641422441,0.000147991483564,0.0298271566435,0.0278350886836,0.132334739783,0.0673496222614,0.0397294067906
Anorexia,0.0361247031312,0.0444653342371,0.0151232270057,0.0329321312103,0.00539404568663,0.00834214571578,0.0,0.438835116467,0.000304479040405,0.0482431706993,0.0,0.0150258474374,0.0779095720734,0.0179770946629,0.000301437316558,0.156392039506,0.0609400562041,0.0416895996064
Diarrhea,0.052241094672,0.0265915065167,0.0323950091244,0.0279498580709,0.0020494927397,0.0444587554814,0.0087732245538,0.00135962386398,0.454671419324,0.0382981718037,0.000606262764628,0.050301570814,0.0166788542341,0.0228394975161,0.00478921115417,0.145249355057,0.0495063775216,0.0212407147878
Leg pain / numbness,0.0838597025045,0.0339659661719,0.0376338279927,0.0407468721148,0.0100822718872,0.02285551904,0.00549368473785,0.021519332328,0.0179448582742,0.331768160753,0.00936488477761,0.0669272276414,0.0571297137936,0.0108913679778,0.0165886427214,0.157128585436,0.0622479742982,0.0138514075498
Night sweats,0.13198912321,0.264417346249,0.00627923660761,0.00134901896955,0.000153622691636,0.00241466096306,0.0,0.00125655523827,0.00100922027351,0.0216087360814,0.239393205567,0.0106743972049,0.000387509160701,0.00176604983819,0.107554989485,0.143289317173,0.0401702025913,0.0262868086965
Peripheral neuropathy,0.0405534456534,0.0244824415372,0.0403881632518,0.0577621818377,0.0260835791497,0.0689099812639,0.00848877021887,0.019694173964,0.0175935366849,0.107183148166,0.0133358792729,0.0531212127636,0.26958334758,0.0115704718291,0.0204831676027,0.145557929314,0.0686456974912,0.00656287241902
Vomiting,0.0861670677605,0.0277600935823,0.0490866975654,0.0228543434953,0.000962636383547,0.00166027662906,0.026145689464,0.079366619347,0.023160544303,0.0212936083396,0.0200366604608,0.0510856391886,0.0276462356935,0.30878391012,0.0184947580869,0.143591510836,0.0816986302777,0.0102050784665
Weight loss / Failure to thrive / malnutrition,0.227484676689,0.0755262825906,0.0116140094102,0.0250339730492,0.0139138070166,0.0224310095509,0.000814737052849,0.000320258574468,0.00322705698661,0.0115233482505,0.0266017095014,0.0565567552996,0.00879290408594,0.000612301665819,0.419114969142,0.0706807845518,0.0227847796058,0.00296663697677
Other symptom,0.0912701855388,0.0655519542408,0.0466516155555,0.0692393826836,0.0460756581409,0.0305547398827,0.0036031012672,0.0393779375325,0.0140430110072,0.0309652769522,0.0107139471871,0.300845948862,0.027036863836,0.0158474142222,0.0228540670141,0.127715292142,0.0455698783291,0.0120837256066
No symptoms,0.0880723664492,0.060908065216,0.0540000071443,0.0549036591304,0.0378155361696,0.0466223444213,0.00649784361715,0.0421650759548,0.00631958617316,0.0537783853416,0.0181598272615,0.0283965402257,0.0276683168732,0.00931325656598,0.0182182933455,0.316578661473,0.0898933721537,0.040688862484

NM_ADJ_Over_symptoms.csv
Cough,0.13548693718,0.0600973975689,0.0489242043907,0.0197331170536,0.00787483578309,0.0060840630575,0.0271736396926,0.00626660757708,0.0236968786687,0.00313051051628,0.132449320369,0.0409386508892,0.0249411767473,0.0242575106013,0.0837928979565,0.205853316061,0.147877654211,0.00142128167691
Fever,0.110521594482,0.20357479028,0.0372753572748,0.0232979545255,0.0201579197337,0.0725663479766,0.0108760758549,0.0473464741599,0.0102264585719,0.020909702987,0.055609452642,0.0418378754818,0.0159026207711,0.0315121578597,0.100780597851,0.10415749679,0.0795823720309,0.0138647507277
Abdominal pain,0.0659433376175,0.0532290118363,0.328285934932,0.0305142231821,0.0634359914556,0.0548224203452,0.0208058210335,0.0431626958101,0.0423190028252,0.0331694004906,0.0452731479562,0.0337724370903,0.0225105482603,0.00579873445507,0.00782070896994,0.0862617767903,0.0559364394198,0.00693836753018
Skin rash,0.0645490651681,0.0523722609663,0.102147985828,0.139195734786,0.164581015671,0.069105091522,5.84604045454e-05,0.0459077688103,0.0134949530724,0.0143661261488,0.00572802988759,0.0185853554523,0.0107497797981,0.00761174029074,0.00246428106961,0.142930793946,0.14056827823,0.00558327894875
Lipodystrophy,0.0653135917362,0.0882214739814,0.0233417383328,0.0962115684206,0.0583148070986,0.363422636271,0.00111830319113,0.0775325573161,0.00858705059194,0.0192952425445,0.00309006684948,0.0185318215828,0.0301127326395,0.00388439848806,0.00681004136334,0.0684191231367,0.0669619251051,0.000830921350808
Anemia,0.00934568752213,0.00288984189687,0.00530392798646,0.00868060100774,0.00165914258013,0.0101072103813,0.789919013265,0.00781909536796,0.00452585011555,0.00382151409764,0.00230120655536,0.0230654907416,0.0112232655039,0.0213601300175,0.00531963233077,0.0663197134612,0.0115893349037,0.0147493422654
Anorexia,0.0515886112248,0.0496364551851,0.0745902458045,0.0396801871327,0.236204908945,0.0167949554075,0.0182118847876,0.373717681563,0.0106782201004,0.0079657919792,0.0159476994976,0.00728678661473,0.0128776058991,0.0045946978991,0.011325167545,0.0382968696446,0.0284206993014,0.00218153146846
Diarrhea,0.0239899455332,0.0405527534027,0.032756579982,0.0113109159084,0.0106803754145,0.0315283953028,0.0177153693316,0.0193426677215,0.62305703862,0.0137713274479,0.00394112406774,0.021291075965,0.0216426345973,0.0223175229415,0.00455493891919,0.0550965157127,0.0217186881351,0.0247321309968
Leg pain / numbness,0.0456185202497,0.0414198552262,0.0454248493441,0.0326720193902,0.0186290646642,0.0429106208965,0.0149194605802,0.0310240203416,0.0455418373419,0.350501878743,0.00923235764034,0.0520393942977,0.0542327615329,0.0138627088841,0.0172243408638,0.131779504282,0.0425461115379,0.0104206941838
Night sweats,0.168195406982,0.210274028778,0.00312524452748,0.00410996617138,0.00318976917066,0.0106969004475,0.00432269304518,0.00457742973178,0.0073807785878,0.00554455456564,0.456587099562,0.0250400069868,0.0139008617165,0.00567574205472,0.0095131945566,0.0405570102478,0.0244957118904,0.00281360097796
Peripheral neuropathy,0.0290008919971,0.0323352676323,0.020145205342,0.0151406793258,0.0215514315496,0.0339198032009,0.00566875934027,0.0541572211976,0.0254841086919,0.0926659999283,0.016634408792,0.0447929382109,0.375067792266,0.0360746880555,0.0237659793934,0.120558657256,0.0420423381362,0.0109938296844
Vomiting,0.012818190955,0.0280428976459,0.0267457148229,0.0112769596344,0.0020291271133,0.00860418696986,0.00856564339157,0.0873963293391,0.0342704560191,0.018768803177,0.00968430531123,0.0121940818776,0.0106748553849,0.643983704695,0.00652846598426,0.0443436482989,0.0292307733223,0.0048418560582
Weight loss / Failure to thrive / malnutrition,0.100521136548,0.124461685592,0.00798070207914,0.00178417052728,3.74507899127e-06,0.0149390406728,0.0300673314936,0.00621266256866,0.00388271979043,0.0126159865698,0.13953773919,0.0392436047149,0.032672330399,0.00485185921002,0.347110340565,0.0928353066748,0.0352566702893,0.0060229680378
Other symptom,0.0553155114958,0.0597559737474,0.0703713926418,0.0256388621148,0.00414521091675,0.0282109786522,0.0170198154526,0.0437965444609,0.0505514692087,0.0415514886989,0.0131768731821,0.313710886339,0.0299381711544,0.0545696790837,0.0104655905449,0.11229132022,0.0607828308559,0.00870740123059
No symptoms,0.064333905674,0.0521972662855,0.0423782136493,0.0392552522259,0.0435430937534,0.0376111528317,0.0106804002157,0.0306118082,0.0165006475112,0.02706685286,0.0286515591679,0.0347349432488,0.0248352006798,0.00694018353932,0.0402590455715,0.244699874806,0.226851090819,0.0288495089617

