,Cough,Fever,Abdominal_pain,skin_rash,Lactic_acisdosis,Lipodystrophy,Anemia,Anorexia,Diarrhea,Leg_pain,Night_Sweats,Other,Peripheral_neuropathy,Vomiting,Weight_loss,Age,Last Drug,Tot Prev Month Symptoms
Weight loss / Failure to thrive / malnutrition,0.197302445524,0.140724215535,0.0143013581641,0.0347306525164,0.00685202910761,0.0145623942838,0.000170768161825,0.00617134003048,0.0042277233707,0.0156773517681,0.0493940978886,0.026583946637,0.0171802153308,0.00117508161756,0.335846109777,0.0923941216064,0.0238991616898,0.0188069869897
Other symptom,0.101327546601,0.0376531837774,0.0512962361736,0.0677270810361,0.0241998876182,0.027904747631,0.00445478159853,0.0169878124257,0.0153411972379,0.048281545943,0.0140153683261,0.323462880672,0.0314177005893,0.0122029637831,0.0171642757715,0.11261569877,0.0498250892809,0.0441220027644
No symptoms,0.0830143645516,0.0626059665879,0.0522527924229,0.0520784262369,0.032698588092,0.039630830246,0.00177138104695,0.0387725025962,0.0119525371606,0.0430103714293,0.0101187854175,0.0262535258931,0.0317076787075,0.00733978593457,0.0144170534049,0.270438498326,0.0858184993626,0.136118412583

RandomUnderSampler_0.6_symptoms.csv
Cough,0.120830817951,0.0876375736333,0.0177396072698,0.0393473114229,0.0327731092437,0.0175006571543,0.0164429491757,0.000747318648368,0.0276240913657,0.0161525909272,0.0823413217974,0.0116802712996,0.0,0.0,0.129682153222,0.216504287588,0.0761313291777,0.106864610123
Fever,0.0613555932629,0.112199482343,0.0242240469823,0.0660082132527,0.0292304159973,0.0670615956906,0.00582803317643,0.0515903448486,0.0,0.0843148259788,0.0103522645579,0.218538113105,0.0423448582728,0.00759906759907,0.0508373668401,0.0842778153869,0.0592033000663,0.0250346626396
Abdominal pain,0.0965059495106,0.0962657439107,0.211787210627,0.0496068868282,0.0402136911073,0.0667057519226,0.0133030940566,0.0139974506038,0.027304904597,0.0223417399307,0.0608401412305,0.0581357466989,0.0485070976976,0.0016016016016,0.0,0.126866995053,0.0486774488333,0.0173385457901
Skin rash,0.0,0.087365429336,0.147791747987,0.138173167346,0.0295829423058,0.0979774510675,0.0,0.203279927186,0.0,0.0545429903823,0.0,0.0359605947109,0.0148580622917,0.0,0.0,0.0099402367544,0.0345490676259,0.145978383007
Lipodystrophy,0.152664835165,0.00703689079551,0.00836585939437,0.151794498375,0.0590077948569,0.451289654274,0.0023962488391,0.0838428243936,0.0,0.00851351351351,0.0,0.00329390235932,0.0025507548152,0.00294066009274,0.0124312941072,0.0306773192759,0.0113627902471,0.0118311594947
Anemia,0.0146416040419,0.00942559002088,0.022663930249,0.0040404040404,0.0,0.0139435421662,0.561868126978,0.0,0.0172537742631,0.0241245996592,0.0212654057459,0.033334087107,0.0539929160679,0.00923124925018,0.0200041101882,0.116613440728,0.0486432891052,0.0289539303889
Anorexia,0.0760130383508,0.0212527295713,0.244719547454,0.0999098922903,0.0835361999209,0.0,0.00278260869565,0.277386790185,0.00514187976075,0.00570750988142,0.0,0.0186426896604,0.00439388532495,0.0,0.0306518534173,0.10286202053,0.0104606161121,0.0165387388443
Diarrhea,0.0365246410025,0.0224416852988,0.0218214560867,0.0198032650683,0.00192837465565,0.00385075340828,0.0207494594445,0.00141632360162,0.473590773273,0.0342655155369,0.0,0.0348375115946,0.0246890940179,0.0330749405796,0.00156596903585,0.160650376282,0.0389472790674,0.0698425820461
Leg pain / numbness,0.0381935584912,0.0617621773961,0.0225386675201,0.0203921374017,0.0756754888833,0.0323151115311,0.0505255951028,0.0317053253223,0.0341381414337,0.247164348988,0.0152880147376,0.0308819798493,0.0835689021205,0.0,0.0122228554267,0.139690692527,0.0817829308283,0.022154072441
Night sweats,0.0239035332456,0.286503751938,0.0,0.0,0.00206489675516,0.0120389227292,0.00204545454545,0.010552179979,0.00363636363636,0.0,0.31889440835,0.0414737646964,0.017472046642,0.0179061012856,0.0451209538319,0.128500267512,0.0749372938805,0.0149500609733
Peripheral neuropathy,0.0140693885111,0.0494422835155,0.0402996722899,0.0444827269157,0.031850459482,0.00731854145167,0.0,0.0292027108339,5.35836762689e-05,0.0723415885755,0.0010775862069,0.000406549971767,0.40701911164,0.0164879792073,0.00530123856452,0.164565004566,0.0531960408436,0.0628855337484
Vomiting,0.00853076086443,0.012743659152,0.00983601214872,0.00907143111301,0.0,0.00440251572327,0.0,0.0400145288367,0.0499639249639,0.0030381400333,0.0266898569912,0.0497453711903,0.00872727272727,0.490348117042,0.00410531452049,0.120875913952,0.085739382299,0.0761677984428
Weight loss / Failure to thrive / malnutrition,0.105417594841,0.0349740613653,0.008814478694,0.0342580613959,0.0,0.0134151973675,0.0267823279318,0.0263314259338,0.0106257378985,0.0160310942842,0.0150602358168,0.0254784372684,0.0364587410503,0.0182524651275,0.386108199714,0.122658260147,0.0846038771404,0.0347298040237
Other symptom,0.129683126248,0.00849551072442,0.0370400406589,0.0222090292006,0.0771992107189,0.0484448300238,0.0257142732824,0.0197956889973,0.0,0.00177291843959,0.0201806234701,0.185732609209,0.0478243368632,0.0213311723291,0.0104069187226,0.155945912937,0.049369855488,0.138853942686
No symptoms,0.0940391851245,0.0425175591096,0.0974854711328,0.115642983096,0.0598103646827,0.04066954434,0.0,0.113160596843,0.0,0.035135274395,0.0256410167019,0.0482766059802,0.0190000464123,0.0119283294774,0.0240472367276,0.197556914812,0.0149428985137,0.0601459726507

NearMiss_0.025_symptoms.csv
Cough,0.30254072999,0.0752800591257,0.0488400252519,0.091832074481,0.0652313214089,0.0380117088968,0.00220693568132,0.0265914266417,0.00611901096055,0.0189006157813,0.0720771508258,0.0671447603254,0.0154927155999,0.00343957405867,0.0409297824962,0.0500608884833,0.0528599998838,0.0224412201083
Fever,0.119599622349,0.284875752879,0.0278878236135,0.0349540893808,0.0259299362835,0.0225079091143,0.00439314964158,0.0262292904195,0.00700552081157,0.0233711586599,0.0441435266423,0.0673697007665,0.0172882772629,0.0265945145549,0.0343640242764,0.128526558636,0.0578511608854,0.0471079838221
Abdominal pain,0.0458554900828,0.0407297360292,0.256327844718,0.0979756920721,0.0477988024444,0.0934210558138,0.00099477431638,0.0204171809727,0.0352113465122,0.0261542133262,0.0162588813989,0.0545052265928,0.0272871022357,0.0115839122392,0.0113785922345,0.111731751665,0.0501542119982,0.0522141853473
Skin rash,0.0239024410532,0.0467671061128,0.0761026909325,0.132579993849,0.303983618075,0.0726682875626,0.000580423337481,0.0503779133358,0.00227127978738,0.0266302087617,0.00533256878009,0.0173745444724,0.0101945877202,0.00237873881809,0.0122292463639,0.0890551614851,0.0615077793403,0.0660634102125
Lipodystrophy,0.0276406470761,0.0244749130804,0.0504525378954,0.115992257835,0.180663198022,0.28666042803,0.0,0.0305917111599,0.00120052190068,0.0233406521959,0.00080864491364,0.0494821376724,0.0240946769067,0.00694060210251,0.00962540120062,0.074004293783,0.0525085974006,0.0415187788256
Anemia,0.0390060839653,0.0381904570189,0.00577805616007,0.000339854252093,0.000857155407071,0.0,0.544978452454,0.0231930703312,0.000101977931418,0.00237105910768,0.000475062893022,0.0207106479192,0.00978945715675,0.0251555670109,0.0191381691638,0.137614627146,0.0624547123935,0.0698455896895
Anorexia,0.0355777480376,0.0307240381475,0.0712777850087,0.047883774656,0.0349895342862,0.0137894844043,0.0,0.503677774826,0.0132526060565,0.0212460501913,0.0122637596982,0.0233699440897,0.0102091506433,0.00547622207099,0.0166585572969,0.0848639561243,0.0337451600652,0.0409944543977
Diarrhea,0.040103520514,0.0437957616741,0.0362009556779,0.0120079936908,0.0125661640091,0.020387154872,0.00208419967025,0.0329290033817,0.442429801477,0.0221702047924,0.00590935396891,0.0581094221249,0.0272656259925,0.0138742074158,0.00970312846848,0.0999490426776,0.050968473717,0.0695459858756
Leg pain / numbness,0.0507691930903,0.0686117707527,0.0433329129704,0.0521634864813,0.0564270650746,0.0279198144756,0.00275832880535,0.0439573301729,0.0108925722186,0.27721515427,0.00451915399324,0.0530092375143,0.0704213242434,0.00869369982139,0.00674066527103,0.121800831148,0.0563094298161,0.0444580298805
Night sweats,0.149824038026,0.163548738125,0.0434972303859,0.0114756652828,0.000150168157794,0.000210259252302,0.0,0.0,6.19784713786e-06,0.0050456559383,0.179592094641,0.0213972315269,0.000138333974101,0.0,0.0347637749206,0.233837617137,0.10340956893,0.0531034258555
Peripheral neuropathy,0.0484107189167,0.0194233713417,0.0221214639053,0.0234726423349,0.0142187487724,0.0755609882158,0.0071909248729,0.0137884626651,0.00615380916781,0.0840052974974,0.0124177411386,0.0587623060975,0.338316973315,0.0121476338107,0.0246343344184,0.15051395553,0.042320395936,0.0465402320634
Vomiting,0.0441287953203,0.0115561065907,0.0351623579664,0.0055071611908,0.0031855799113,0.00672543356121,0.00153037933382,0.0303838585465,0.0393295154463,0.0234080614014,0.00158695563359,0.0460301519722,0.0304373583144,0.429192888171,0.00236390142233,0.124610477113,0.0755588756467,0.0893021424579
Weight loss / Failure to thrive / malnutrition,0.237230364762,0.120646822351,0.0109977111172,0.0107129519046,0.0114583369736,0.0145814792441,0.00292834363797,5.28219302405e-05,0.00048819086114,0.00280935798716,0.0548998164045,0.0223317430189,0.00559192574482,0.00023922753229,0.41071550966,0.0615088454176,0.0162843149962,0.0165222364565
Other symptom,0.0859451312399,0.0376058920509,0.0545218061922,0.0437640470652,0.0164181767318,0.0208705191465,0.00272647101169,0.0161065229788,0.0185112121643,0.0343819220516,0.00610341967731,0.38814498933,0.0289121196539,0.0128813382558,0.0177463412299,0.117122788758,0.0498937118769,0.0483435905856
No symptoms,0.053959324089,0.0530878531353,0.0527085577905,0.0649884953036,0.0437116000954,0.0345082027863,0.0021615392944,0.0350776435702,0.008799781267,0.0338018812046,0.0106080260235,0.0319062219812,0.0234367440762,0.00525535478919,0.0131409502373,0.226949396181,0.108640181907,0.197258246269

CondensedNearestNeighbour0.3_symptoms.csv
Cough,0.187086780104,0.0614106979896,0.0398279299177,0.0371348062924,0.00912337293065,0.0264895721103,0.00590044194218,0.00876655426127,0.0342223089353,0.0107033933068,0.0763297229292,0.0477293354414,0.0255951686602,0.00468743863143,0.0930923659566,0.184624963911,0.0483667004508,0.0989084462285
Fever,0.15587732781,0.170558346024,0.0310939673738,0.0175930147296,0.0264989305589,0.015579093778,0.0024844872189,0.023445859752,0.00735202297702,0.0114457953445,0.0747454845156,0.0491651458663,0.0169948701313,0.0328718969722,0.082470790519,0.138017554133,0.0545537348005,0.0892516774948
Abdominal pain,0.0357869021927,0.00876650175798,0.379812749587,0.0527509347178,0.0706233088476,0.0278981762087,0.0440551252146,0.0143609994721,0.0188448264261,0.00798551524987,0.0280972271346,0.0377853962588,0.0268758489518,0.0212219695139,0.0665161958585,0.0754842404666,0.0666253385167,0.0165087436242
Skin rash,0.0663436905359,0.0338770802562,0.0565244492383,0.313783372038,0.032523289457,0.0382447574472,0.00214241352016,0.0426425207027,0.00920226644882,0.0327485925129,0.0136381251753,0.0503880181019,0.0252678620376,0.0147987944741,0.0190636169852,0.154691546541,0.043076594884,0.0510430096435
Lipodystrophy,0.0161682317318,0.0311561759982,0.036207660274,0.157850076385,0.0379562456371,0.441055983266,0.000515698135932,0.0,0.000653317558003,0.0,0.0035637964066,0.0350420527462,0.0113614118865,0.011165001071,0.00623885602015,0.10044786901,0.0859743107033,0.0246433131704
Anemia,0.00346756931801,0.0121656350225,0.0287554619771,0.00196719816987,0.0,0.0,0.701217407177,0.000875304921796,6.47367287129e-05,0.00256535947712,0.00471784445408,0.0451843117304,0.00762598664238,0.0,0.017516239402,0.0992535538951,0.0373190018479,0.0373043892359
Anorexia,0.0119338953663,0.0110060051517,0.134390401623,0.0338183466878,0.0638887217864,0.05907014386,0.000964233589876,0.254446223876,0.0347069003266,0.0659752776327,0.0485175053791,0.0142720207311,0.0,0.0510561589962,0.016581834399,0.144723551373,0.0305381873583,0.024110591863
Diarrhea,0.070603762149,0.0476799638694,0.0924436889818,0.00514727609687,0.00509097459917,0.0191561266246,0.0,0.0,0.53248835169,0.0140283430876,0.0141894569979,0.0618609313691,0.0159125811176,0.00516447368421,0.000200613340148,0.0319794016533,0.0407912192831,0.0432628354568
Leg pain / numbness,0.0585937026288,0.0431853527155,0.000611006384919,0.0283363430431,0.0129861230485,0.0305372330062,0.0157520053594,0.0187745745398,0.0143835072007,0.452699710774,0.00453720339964,0.040403797827,0.0598713754816,0.00816501506701,0.0140663516168,0.0856977532758,0.0606022247373,0.0507967198935
Night sweats,0.193982490018,0.194060139637,0.00402619127029,0.00488649368846,0.00197921193336,0.00394912958625,0.00111231865273,0.0,0.0,0.000637846702157,0.291008258343,0.0227555466505,0.0156862159683,0.00116078527905,0.0415143052943,0.150739419976,0.0335424337668,0.0389592132336
Peripheral neuropathy,0.0431699140697,0.00989945999546,0.0270964536378,0.0433967695882,0.0133439947115,0.0298411012336,0.0,0.0342337391669,0.00390525450266,0.0620792308951,0.017984537206,0.0206799976821,0.460195998664,0.0082323537712,0.0136290379649,0.0935886825768,0.0440927111943,0.0746307631403
Vomiting,0.0465013052482,0.061645144924,0.0180502134529,0.00789869125737,0.0170957763911,0.000125580118684,0.0125705367904,0.0282667814194,0.00111054522819,0.0145933137688,0.0116228483013,0.0692974001243,0.0194592665577,0.352858158347,0.0120826888529,0.153918311103,0.100973508712,0.0719299294023
Weight loss / Failure to thrive / malnutrition,0.0635334687008,0.110135508991,0.00191848087783,0.0114758854772,0.0108379833728,0.00902267199736,0.00940043782462,0.0122046282272,0.00149523809524,0.00254934308015,0.0372731806428,0.00505982976761,0.0137009044191,0.00320175834228,0.293269356478,0.250535769068,0.0874973018443,0.0768882527942
Other symptom,0.0526684976881,0.0602058429143,0.0505106407344,0.0238120642044,0.00819627067061,0.0185405256093,0.0114989585454,0.0117150081859,0.0175267066461,0.00790789242042,0.0200501383659,0.335559045511,0.0285958161455,0.0218223342812,0.0115267579888,0.221961223343,0.0554053583794,0.0424969183667
No symptoms,0.0821575996769,0.0440425570694,0.00910222129019,0.0237270518514,0.0412969776021,0.0395036221227,0.017799215631,0.0251367991639,0.0126620798285,0.0362540873877,0.0285143202203,0.0429941139096,0.0294881066713,0.00699925438024,0.0395263198689,0.256637921042,0.0994296665035,0.164728085781

TomekLinks_0.3_symptoms.csv
Cough,0.229952331358,0.0640222373984,0.0505614371371,0.172252319094,0.088505734627,0.00844112232044,0.00267353294846,0.0740847831095,0.0056759288827,0.0154734269319,0.0537833264386,0.0594548616688,0.0275579671222,0.00349985545032,0.0352653909746,0.057353080141,0.0318753313483,0.0195673330482
Fever,0.108296722082,0.321606924451,0.0358709016546,0.0265832438475,0.0121035007414,0.0198202243771,0.0057471448181,0.0176778707092,0.0137100448208,0.0241095824596,0.0383729569899,0.0392583291078,0.0181226427651,0.0229509595649,0.0335025464307,0.140582985513,0.0682834150006,0.0534000046673
Abdominal pain,0.0524906961472,0.0415071129182,0.386390384917,0.0430509261218,0.0209220615804,0.0257420203439,0.00726601125159,0.0293785308983,0.021342746322,0.0325821168681,0.0125055791943,0.0507374059865,0.0314781232571,0.0108686200768,0.0123629283586,0.129152916871,0.0500919785807,0.0421298403056
Skin rash,0.0275704358621,0.127908151684,0.194914312552,0.262548619152,0.172281476852,0.0265992407274,0.00108705603286,0.0244573556237,0.00481802172559,0.0172239684671,0.00293390197453,0.0138559564904,0.0094012781742,0.00242708427908,0.00566724886652,0.0581636093527,0.0144836393021,0.0336586428821
Lipodystrophy,0.0437912538379,0.0195969357422,0.00872732880908,0.0518832905433,0.105365826088,0.446325287059,2.67150964234e-06,0.0127760452372,0.00306392027178,0.0207207347526,0.000972751375956,0.0289766571065,0.0284536594711,0.0,0.0158264413375,0.101039770431,0.074141411314,0.0383360151125
Anemia,0.019889596212,0.0395293257951,0.0064940313017,0.0612860114409,0.0806567537219,0.000420189864326,0.457694467043,0.00675551310783,0.0126200855195,0.0198251482383,0.00770331561328,0.0391940123926,0.0193380537875,0.0211966017897,0.00895757621139,0.113229252508,0.02671562654,0.0584944389127
Anorexia,0.0635380268308,0.0516884259797,0.0610263918688,0.0313084011274,0.0347486172609,0.0271666126197,0.0,0.353197953391,0.0304321975384,0.0230221456316,0.0252539966769,0.0417853028787,0.0248185121213,1.02434151717e-06,0.0560729176714,0.0678202670772,0.0314709447539,0.0766482622314
Diarrhea,0.0453095850957,0.0713249436791,0.0639438375588,0.0331706826417,0.0152619229053,0.0165717668441,0.00125205208522,0.0106421200706,0.374390811565,0.0246018375947,0.00303994580598,0.0452346098829,0.0195273951793,0.00992416928492,0.00799868794894,0.131685978335,0.0680291515708,0.0580905019519
Leg pain / numbness,0.0573289830796,0.022021530452,0.105512605233,0.0399631849144,0.0226560858717,0.051651526729,0.00639655820893,0.0148391578818,0.0107585987871,0.228643324395,0.00591568133329,0.0803768639111,0.0731027963447,0.00552729483792,0.0209179031324,0.145846087158,0.0621282444997,0.0464135732299
Night sweats,0.162909434375,0.247778691143,0.0382462848584,0.00123561837276,0.000318064245116,0.00360525190997,8.4662442648e-05,0.0,0.000252574818846,0.0117202240354,0.243619256826,0.00180629663464,0.000769401262037,0.00052986018528,0.0213385583833,0.125822104208,0.0758365670755,0.0641271492248
Peripheral neuropathy,0.0355014631115,0.0415739618413,0.0204152461772,0.0657691790832,0.0186338885923,0.0361530723766,0.00989682788133,0.0422582782188,0.0130388958399,0.125630162232,0.00454423506385,0.0625729270282,0.296262818602,0.0147019554064,0.013162243792,0.102729577312,0.0417499187401,0.0554053487008
Vomiting,0.0303634965915,0.0176390704299,0.074268485137,0.0405674344911,0.0030206285241,0.000477826954391,0.0167916314784,0.00599090665503,0.0697298484638,0.0332891881477,0.00717816925914,0.0440599444983,0.0214789968289,0.339423092793,0.00474945780823,0.158981244508,0.090503392908,0.0414871845229
Weight loss / Failure to thrive / malnutrition,0.267212109648,0.0291025784816,0.0050974863853,0.0208637836245,0.00966607108973,0.0311544445226,0.00057384226379,0.000540752667108,0.00745626555127,0.014359587988,0.0148366220429,0.052765930662,0.0255596654655,0.00318165508018,0.39030862666,0.0879231581962,0.0209157113779,0.0184817082932
Other symptom,0.1243024783,0.0612770201308,0.0390784750359,0.0442969189227,0.0201486351464,0.0276341247541,0.00426439897587,0.0194560021365,0.0108568631558,0.0333777098167,0.0101374892643,0.340404603529,0.0267179361948,0.015193960471,0.0252032291346,0.112911813387,0.0417609368638,0.0429774047803
No symptoms,0.0848846711527,0.0577984012432,0.0552277065124,0.0510162368049,0.0373628254219,0.0367118209038,0.00549137905902,0.038534439536,0.00958348679831,0.0388672658236,0.0161124388069,0.0268969341081,0.0278368054203,0.00926286749308,0.0154891436811,0.277690557475,0.0748103102326,0.136422709527

NM_ADJ_Over_symptoms.csv
Cough,0.142487194309,0.089452012792,0.0227417280496,0.00316084650079,0.000237400355857,0.0411041069932,0.0197656023038,0.0211716937709,0.0147843834814,0.0112395954674,0.118941040626,0.0330510945385,0.0422375929073,0.0265676847589,0.0648201283787,0.194929357756,0.114690207064,0.0386183299459
Fever,0.109426160124,0.186110793728,0.0374383533684,0.0254245829077,0.0418697972454,0.0246193228519,0.0138825324894,0.0436707677347,0.0309889046056,0.0212200639443,0.108321023851,0.0595192949699,0.023250458292,0.0373274136304,0.0335975768838,0.0998396839857,0.066373168266,0.0371201011219
Abdominal pain,0.055323157829,0.0395076765058,0.288139365365,0.0594830486921,0.0611089022059,0.0660488330524,0.0264729692744,0.0263102119315,0.0450331241811,0.0389183537161,0.0212038514148,0.0453723120475,0.0269266522023,0.00540070084773,0.0132878079059,0.0958825097486,0.053770948355,0.0318095747248
Skin rash,0.0816282277711,0.026673452194,0.0494960796318,0.209054838612,0.127811994425,0.058570616419,5.59282769344e-05,0.0827658256038,0.00605394082251,0.0151130806651,0.00157824785415,0.0223696360156,0.0230887885206,0.00670533697931,0.010223158858,0.134867806742,0.0874472917798,0.0564957488297
Lipodystrophy,0.0425671263305,0.0158061891413,0.113178722269,0.0568134335753,0.194564652904,0.357907650263,0.00132291010627,0.0822029757535,0.00576138431797,0.0140305270227,0.00063240793074,0.0093496176724,0.0232996291945,0.00013560098683,0.00138080122384,0.0362000152102,0.0290782930191,0.0157680630783
Anemia,0.00751934521376,0.00592658783896,0.00595053851904,0.00864058964702,0.00346795159719,0.00614731201597,0.793643094833,0.00809797360066,0.0107433349536,0.00290210813378,0.00696794618903,0.0360486746161,0.00930162658651,0.0149395101719,0.00794058201576,0.0543354321185,0.00852087875131,0.00890651319838
Anorexia,0.062489721636,0.0611392325382,0.0957724436263,0.0931529821949,0.0386300243186,0.0992829113213,0.0110217892406,0.361128442745,0.0125693829787,0.00856072614856,0.00740943069319,0.00799128451377,0.0121098230398,0.00375741898123,0.0141054376836,0.0545791702508,0.0333383946019,0.0229613834877
Diarrhea,0.0193927582954,0.025919725991,0.019540764664,0.0160335274352,0.0163915505844,0.0281083912965,0.0174006347334,0.0185439031434,0.607878820802,0.0122642765825,0.0116065346751,0.0244801414059,0.0175256894861,0.0300049091529,0.0041014281272,0.0600076713208,0.0392612092987,0.0315380630061
Leg pain / numbness,0.0371775011421,0.0464762425548,0.0258982836032,0.0275498318285,0.0260137424318,0.0391111104613,0.01391914927,0.0340702080044,0.034463435053,0.357225518072,0.00924000482875,0.0582977271851,0.0597964261834,0.0151800872145,0.0108886943992,0.110631851435,0.0601227787432,0.0339374075892
Night sweats,0.175208088135,0.130693838553,0.00581314057894,0.00141081166126,0.00337319252656,0.00723100186638,0.0070278064107,0.0114749630777,0.00566273140487,0.0104660611655,0.414816178021,0.0273258155699,0.0111891299324,0.00776720563777,0.0267168893569,0.0844077168547,0.0299471211442,0.0394683081029
Peripheral neuropathy,0.0235547267434,0.0211354829865,0.0144552263094,0.0268225068645,0.012985617302,0.0334398580087,0.0042718697165,0.0531558048391,0.0210923327799,0.0834360079054,0.0110367505072,0.054497011476,0.396514593319,0.0333502663667,0.0249185295616,0.0985991276901,0.036477309017,0.0502569786068
Vomiting,0.0109781956169,0.0243003843687,0.0212548800761,0.00971509691094,0.00377801030319,0.00463693054406,0.0186071733318,0.0531327869485,0.0423851065567,0.0110940304571,0.00664674743311,0.0244655993276,0.0087602869701,0.624895528781,0.00737128242001,0.0739677250554,0.0314758393783,0.0225343955205
Weight loss / Failure to thrive / malnutrition,0.107346314107,0.0598627918417,0.0164759816855,0.00725676208029,0.0,0.0122078192608,0.0359152847245,0.00469716450084,0.00890840925944,0.0102722657786,0.107714674918,0.0374361930341,0.0182307385222,0.00810909434237,0.363499617248,0.119746524052,0.0461224693205,0.0361978953239
Other symptom,0.0343682811296,0.0513789343943,0.0644122844904,0.0196006370004,0.00297071087851,0.0203611823073,0.019207998915,0.0420028043805,0.0374423404239,0.0528694666982,0.0139805684694,0.327074117241,0.0343453145472,0.0520714401956,0.0169389241599,0.107897182147,0.0607072070566,0.0423706055647
No symptoms,0.0498672288901,0.0605819316045,0.0256139957259,0.0312811277872,0.0330608401531,0.0168950705029,0.00988546604782,0.0223663841586,0.0165687649428,0.0158083612881,0.0268736432054,0.029507983731,0.0163689982419,0.0116523408846,0.0440206902165,0.267340385973,0.175582184095,0.146724602551

