,Cough,Fever,Abdominal_pain,skin_rash,Lactic_acisdosis,Lipodystrophy,Anemia,Anorexia,Diarrhea,Leg_pain,Night_Sweats,Other,Peripheral_neuropathy,Vomiting,Weight_loss,Age,Last Drug,Tot Prev Month Symptoms
Night sweats,0.0264989616305,0.0429670100779,0.0,0.0,1.54344240567e-05,2.38831320401e-05,0.0,0.0,0.0,0.00369590488757,0.120152806537,0.000132473552669,0.00044899307507,0.0,0.00308793759669,0.231336119561,0.171639850314,6.25211512655e-07
Peripheral neuropathy,0.0443047487706,0.022479697758,0.0366383653971,0.0351957350615,0.0184897062928,0.016269322004,0.00121211399461,0.0157768307922,0.0159802195295,0.0983124913515,0.0114178538277,0.0396227248798,0.27883319604,0.0061493406315,0.0196327823277,0.223079965361,0.101656627255,0.0149482787254
Vomiting,0.0466632418006,0.0364115581481,0.0796940859889,0.0474977473479,0.000375623297919,0.0130383347886,0.0042472257902,0.00423593790596,0.0662206766855,0.0170094078647,0.0245702119254,0.0348747252761,0.0260065172604,0.293100684366,0.0109601452556,0.176135256753,0.111274893729,0.00768372581659
Weight loss / Failure to thrive / malnutrition,0.106671004482,0.0586582681138,0.0178196700243,0.0180924393076,0.00222063914766,0.0189317471055,0.000674728664033,0.00777296335637,0.00520637439574,0.0138210422827,0.0317957150762,0.0559857715006,0.0158230904743,0.00169235948174,0.21782056477,0.337253178536,0.0768343231729,0.0129261201079
Other symptom,0.105205717531,0.056123617478,0.0505461261975,0.0505348704885,0.0262707348139,0.0226473409947,0.00314609371063,0.0208932627177,0.0144927206671,0.0432938039043,0.00967465219913,0.248817577509,0.0289319390334,0.00875767047797,0.0215410934726,0.209060638132,0.056755781984,0.0233063586885
No symptoms,0.0898644702712,0.0707878004283,0.0594390138143,0.0488991913174,0.0506904683271,0.0360412730742,0.00297824732819,0.0380481014333,0.00862369094623,0.0420317247695,0.0148695150456,0.0433782561505,0.0245894649917,0.0051095423524,0.0239012118563,0.278377773732,0.127195626499,0.0351746276633

RandomUnderSampler_0.6_symptoms.csv
Cough,0.326050931936,0.0330478488323,0.00344332855093,0.0326674243749,0.00852272727273,0.00119865599517,0.0174418604651,0.0,0.00182466040499,0.00520543562924,0.00169133192389,0.0367444764045,0.0616694352159,0.0,0.0667510591733,0.186408512717,0.217332311103,0.0
Fever,0.196130600394,0.147319462721,0.0197688760189,0.0,0.00685975609756,0.0169067649,0.0,0.0355295656295,0.0302845528455,0.00178571428571,0.0861500694854,0.0415169123369,0.075838044542,0.0385714285714,0.013116456714,0.143834323932,0.146387471526,0.0
Abdominal pain,0.00548780487805,0.0,0.0658528433546,0.223906644239,0.1,0.0,0.0329268292683,0.0240307486631,0.0,0.0,0.0767045454545,0.0211069418386,0.0,0.0219512195122,0.0,0.0135084427767,0.114523980015,0.0
Skin rash,0.0504349536632,0.246677351293,0.0,0.018794700165,0.196358629131,0.107219692792,0.0,0.0550605125771,0.0,0.0262447276728,0.00261627906977,0.0,0.0267857142857,0.0,0.0174418604651,0.140605997004,0.0117595818815,0.0
Lipodystrophy,0.109860932337,0.0579674330302,0.0618125062722,0.0164878078396,0.0,0.183184556005,0.0,0.0752157152802,0.0,0.0,0.0188661992078,0.135747131051,0.0,0.0,0.0,0.232825243714,0.108032475263,0.0
Anemia,0.0520752860333,0.0456977865056,0.000731826313222,0.0,0.00619292380249,0.0219147991037,0.400311030414,0.0,0.0,0.0,0.0964928364319,0.016158768557,0.0,0.0337973430079,0.0464220968358,0.174881591277,0.105323711718,0.0
Anorexia,0.0394701651519,0.123554870262,0.114781468531,0.0318181818182,0.0909090909091,0.0738530023924,0.0,0.198785941214,0.0625622814685,0.00208251808858,0.0457848837209,0.0,0.0388528138528,0.0,0.0726744186047,0.0676610616598,0.0372093023256,0.0
Diarrhea,0.0517394317394,0.0635147472093,0.00232558139535,0.023666958042,0.0,0.00908712908713,0.0118843318843,0.016875,0.142928065348,0.250806872875,0.00212335692619,0.0476706259427,0.00671328671329,0.0,0.0234375,0.334607913854,0.0126191989828,0.0
Leg pain / numbness,0.0116279069767,0.0092083311945,0.00209627329193,0.00232558139535,0.0,0.0,0.0,0.0,0.032879554378,0.546187982208,0.0,0.0681818181818,0.0214855579681,0.00340909090909,0.0,0.214142753995,0.0884551495017,0.0
Night sweats,0.035550268496,0.00917512719838,0.199902597403,0.00169133192389,0.038326446281,0.05,0.0010500116668,0.00454545454545,0.0,0.000423489553924,0.335352398652,0.000834392879847,0.0,0.00454545454545,0.0049043062201,0.199522977023,0.0141757436112,0.0
Peripheral neuropathy,0.0276676829268,0.0188693514842,0.0199248120301,0.00256615878107,0.0,0.0,0.01125,0.0228687980081,0.0,0.0,0.00498338870432,0.0100140754174,0.393088503758,0.0333113953715,0.0150234962406,0.168902928003,0.171529409275,0.0
Vomiting,0.0205279682723,0.0203007518797,0.043403609252,0.0,0.0,0.0160177869156,0.0432956517167,0.0,0.0813732283761,0.0,0.0,0.0159194444958,0.00878397917872,0.520041875545,0.0205629739934,0.149518546005,0.0602541843695,0.0
Weight loss / Failure to thrive / malnutrition,0.00113636363636,0.0964326339737,0.0,0.0,0.0,0.0109577922078,0.00765306122449,0.00626159554731,0.00401785714286,0.0,0.0589285714286,0.0294642857143,0.110256261596,0.0109577922078,0.222666835448,0.104471371882,0.136795577992,0.0
Other symptom,0.0491071428571,0.111728644027,0.0232608695652,0.00779220779221,0.0,0.0,0.0,0.012349257885,0.0119047619048,0.0259057971014,0.0,0.140298821549,0.0,0.00283613445378,0.000721500721501,0.43898599844,0.0751088637036,0.0
No symptoms,0.0202710399357,0.136939897234,0.0994657825568,0.131118004802,0.151708627588,0.0762014056485,0.0,0.105433225708,0.00641025641026,0.0,0.000257885567577,0.00816637630662,0.0271424902179,0.0,0.0,0.167766505883,0.0691185021416,0.0

NearMiss_0.025_symptoms.csv
Cough,0.247998822518,0.0263288639722,0.0123452823906,0.101899100353,0.00381985532952,0.038424238467,0.000720869294872,0.0518030736303,0.00605708296142,0.0220577850312,0.044125748938,0.0651196681733,0.0303628413376,0.00277113724361,0.0379284850237,0.225287852223,0.0682267820087,0.0147225111041
Fever,0.125568929542,0.176460396209,0.0408169925975,0.0312446876436,0.0221007306502,0.0419411671266,0.000238725253621,0.031079868785,0.0112456465457,0.0443724694926,0.0443266762072,0.0686018436983,0.0259915112299,0.0179739229637,0.0401346606598,0.183029803067,0.0795772526112,0.0152947157172
Abdominal pain,0.064436696817,0.0464020108647,0.168208920056,0.0931060808204,0.0649070410072,0.0680961266894,0.00547914261117,0.0731247237538,0.035827498527,0.0229460012442,0.0158105410541,0.0517153030385,0.0340939168418,0.00699514386455,0.00730448636694,0.156644947715,0.0742258899461,0.0106755287818
Skin rash,0.0516936383976,0.166014452428,0.0246622107273,0.185866561179,0.15095329219,0.0797817814305,0.000235002418078,0.0695572537153,0.00159480483229,0.0190949495119,0.00130255589266,0.0329333263909,0.0129193976215,0.00301197871809,0.00555914343999,0.0857842634253,0.103679328667,0.00535605901451
Lipodystrophy,0.061863295818,0.0711193999228,0.0585177606517,0.0433232700109,0.0661989466156,0.331730641948,0.0,0.00871749788137,0.00999912591132,0.0281302425375,0.00334320241719,0.0486651853396,0.0277079212742,0.00464968828607,0.0122915197387,0.0693081913785,0.149900582885,0.00453352738394
Anemia,0.0700868457342,0.0618968754541,0.0104195900848,0.000435535684656,0.0083908173394,0.0222540023041,0.329765151922,9.83387640047e-05,3.36381785761e-05,0.00959954055025,0.00912348131983,0.0346381172348,0.024990738979,0.106087005036,0.00283551030234,0.129756080595,0.173148274618,0.0064404558991
Anorexia,0.0721601270475,0.0128603566768,0.0545924006283,0.024603339842,0.0192458764556,0.040105740394,0.0,0.451088813056,1.49096293355e-05,0.0129961539537,0.000548260030956,0.0588260086624,0.0925312508158,1.68808553676e-05,0.00836936750839,0.112454436155,0.0394968494646,8.92288241723e-05
Diarrhea,0.0622575037418,0.0359594538803,0.0283330810386,0.0155672061473,0.0106468526695,0.0260924736437,0.00246560223578,0.0112423676914,0.435817997258,0.0354346321539,0.00538157623834,0.0738121716285,0.0206466888142,0.00846862278223,0.0114491395079,0.138875077715,0.0648230936968,0.0127264591572
Leg pain / numbness,0.0583238808579,0.0480683932283,0.0254777962028,0.0351106284175,0.0229308437406,0.022558026824,0.0125802938482,0.0267058989447,0.0245464414575,0.329350345528,0.010208558027,0.0534099183761,0.0546615564616,0.0027382842216,0.0154747411004,0.147176327436,0.105381789334,0.00529627599354
Night sweats,0.112395595653,0.060076746126,0.0894830038874,0.000308728865631,7.07420551587e-05,0.000225341670769,0.0,0.0,0.000203718395284,0.000194912858668,0.428764844736,0.012828403909,0.0500209651927,0.000121472326124,0.0489884832932,0.131107660431,0.0640702250181,0.00113915558252
Peripheral neuropathy,0.0507894897817,0.0425026865553,0.0305775599368,0.0249993924242,0.0291134451826,0.0308010732195,0.00484136579075,0.0191661710855,0.00706133036196,0.0865669175177,0.00921943584766,0.0589526786378,0.304906303201,0.0091237432916,0.0263717527312,0.181145327177,0.0775873817133,0.00627394554479
Vomiting,0.0269339850628,0.0156188635228,0.0165712448156,0.0230913565932,0.0012107458992,0.00561395448277,0.0252106286099,0.00667012516048,0.0197485601882,0.00793699139309,0.00789373831841,0.0260116563284,0.0274879270543,0.449709659543,0.0248624847375,0.200376613767,0.111565946546,0.00348551797722
Weight loss / Failure to thrive / malnutrition,0.169037149596,0.0713661680295,0.0172862675494,0.0195111487306,0.000289502819991,0.0127880511467,0.00265111233678,0.00340924010147,0.0117234323527,0.0145618079987,0.0109551093456,0.0582668320135,0.0277109302383,0.00164074784085,0.344484581286,0.15790260746,0.0706255229583,0.0057897881962
Other symptom,0.0608978972396,0.040342312601,0.0544448025141,0.0332345707923,0.01839987835,0.0229096596889,0.00509529575019,0.0190879657869,0.0232068006908,0.0389297564951,0.00562614927489,0.374957131028,0.0384785420539,0.0129419404081,0.0201919482132,0.12905606757,0.0904152219671,0.0117840595761
No symptoms,0.0621302639649,0.0330815004056,0.0280415205397,0.0578973764427,0.0266427831654,0.0444452284484,0.00395922578926,0.0102494195435,0.0161045024085,0.022020400821,0.0199201982572,0.0374713313531,0.0207258178666,0.00580436487004,0.0423189098688,0.39334132865,0.13178865284,0.0440571747654

CondensedNearestNeighbour0.3_symptoms.csv
Cough,0.1615701151,0.0889570145885,0.0499067675985,0.0202883263337,0.0324995497539,0.0224658467294,0.00445522479793,0.0144043178297,0.0410375086779,0.0331120595825,0.00830413248621,0.0719563275759,0.0514424968097,0.00874066061358,0.0333697073782,0.272502774153,0.0791158254708,0.00587134452077
Fever,0.0699788248028,0.20495013891,0.0664338527404,0.0402960061633,0.0267802283263,0.0302597135377,0.000203317780437,0.0578578334961,0.000312589014439,0.044148064554,0.0864261932935,0.0405525724732,0.0297516482501,0.0377281031057,0.0360319238954,0.127579711198,0.0951145421586,0.00559473629962
Abdominal pain,0.050646964345,0.0458277458255,0.24131805344,0.0137613040141,0.0176075598845,0.0353277307815,0.159814857523,0.0,0.0143868013376,0.00326194089276,0.0583543841806,0.0359350567621,0.00688635897149,0.0378995714226,0.00182743223517,0.241454943802,0.0354546284467,0.000234666135929
Skin rash,0.00971893626649,0.0704603172874,0.0170981288615,0.17967152883,0.0954904729407,0.086114610255,0.00144148754691,0.118737938819,0.00508526823339,0.031510476774,0.000448474126493,0.0361975523667,0.013758990406,0.00502389805908,8.14356082239e-05,0.200936890142,0.102828597633,0.0253949958447
Lipodystrophy,0.0156173490632,0.0342801737869,0.0539545169908,0.222592804798,0.0383542530368,0.295595325189,2.87364139676e-05,0.0321933533076,0.0,0.013054864647,0.000155096117722,0.00270417306708,0.0245830898822,0.000400618232159,0.00768606862586,0.218087680273,0.0405319086682,0.000179987901405
Anemia,0.0137544302174,0.00411035652683,0.0240650512771,0.0226313542313,0.000855807858123,0.00381538066532,0.44155095046,0.0,0.0,0.00230402181322,0.0156640534055,0.049690462441,0.0138764950115,0.0437868208524,0.0260548406712,0.248293139189,0.0895468353799,0.0
Anorexia,0.00350926054867,0.13113014934,0.18400152197,0.0,0.12590221444,0.0096378671229,0.0,0.0410160635333,0.0161392231605,0.018193793883,0.00843313373253,0.0684051751035,0.0372627765966,0.00864008179959,0.00432707602297,0.328173284432,0.0152283783144,0.0
Diarrhea,0.0515555631416,0.00790172854831,0.0718983983852,0.00198706643151,0.00257396868259,0.00928468770417,0.0,0.0457208963657,0.548117795108,0.015435809647,0.0,0.0647836859353,0.0357930490437,0.011663216011,0.0146523515215,0.106014521164,0.0126172623105,0.0
Leg pain / numbness,0.0324163500357,0.092624905355,0.0388801222618,0.0305290424185,0.0492530128861,0.0176041666667,0.0,0.0473091240951,0.00909850230415,0.327600080293,0.00144563540315,0.0277047654605,0.0540005489322,0.000502976190476,0.01166858458,0.127671428095,0.131347147346,0.000343607677293
Night sweats,0.0613569082002,0.105573131485,0.0712591622436,0.00955758552849,0.00177591217307,0.00159194740761,0.00958655184904,0.00785133565621,0.00654373625825,0.0065617934684,0.428748509319,0.0451349759441,0.0133161868107,0.000584026809173,0.0029416138825,0.0605094920455,0.0600211770402,0.00708595387841
Peripheral neuropathy,0.0183357696805,0.0603530821649,0.0277276462866,0.00693331545158,0.00422094881492,0.0232840796452,0.0,0.0477934913187,0.00548135043491,0.0439618609486,0.018329102906,0.0486454118664,0.451477819973,0.0,0.010527660125,0.166744273092,0.0613752282188,0.00480895907275
Vomiting,0.0105643640914,0.000651604239257,0.00133551103368,0.00135501355014,0.0174526678141,0.00183271595601,0.0935454914898,0.0,0.0,0.0,0.0,0.105174230398,7.1638189644e-05,0.347858919725,0.0180815056234,0.25539441428,0.0443038748292,0.00237804878049
Weight loss / Failure to thrive / malnutrition,0.0560809699569,0.0820422523943,0.0107819897029,0.0444411683849,0.0229473723043,0.000511622803443,0.0,0.0,0.0,0.0252994011976,0.0521326359959,0.0072388186103,0.0212986360457,0.0,0.295088894591,0.325571415537,0.0565648224757,0.0
Other symptom,0.126212431763,0.0601295025998,0.0233505409414,0.0127967511705,0.0329554917148,0.0217471563855,0.00784148941883,0.0108854318587,0.00385019567636,0.053427053398,0.00183772026467,0.233137185984,0.0710886226643,0.000594849011048,0.0196616821951,0.190132051677,0.122304576344,0.00804726693332
No symptoms,0.0496883268448,0.0464664137101,0.073788307537,0.03798964408,0.05266734165,0.0521169091061,0.0117991351408,0.011230721622,0.00890662928633,0.0216004541503,0.0374567808835,0.0599050387986,0.0377930043679,0.0208973697436,0.0304286640269,0.291132853268,0.0922751270536,0.0638572787307

TomekLinks_0.3_symptoms.csv
Cough,0.217094431809,0.0537086466283,0.065676385378,0.0545787714013,0.0690536675966,0.0934604194656,0.000804057926833,0.00758950697836,0.0052363109115,0.0156733028498,0.0328666433763,0.0377208707606,0.0162666700461,0.00287192585057,0.0305152848967,0.218373270351,0.0628031613659,0.0157066724074
Fever,0.0936963523755,0.228570490424,0.0501997049224,0.0494172254728,0.0126459710314,0.0254526669073,0.00177196399133,0.0233011201615,0.0112296307381,0.0318174764184,0.0373000336046,0.0557171570637,0.0327640349122,0.0216250420744,0.0330976682711,0.183251574969,0.0938757342119,0.0142661524507
Abdominal pain,0.0526679879202,0.0472897519113,0.286110814705,0.0652379927508,0.0171595875506,0.0453725434836,0.000650922501675,0.0480612133279,0.038050771171,0.0306090933567,0.00364883692567,0.0482441466252,0.0278809842802,0.0171205002717,0.0118272828984,0.168249318615,0.065382318533,0.026435933172
Skin rash,0.0535479322524,0.105817112454,0.114391189122,0.103463835896,0.0476201598235,0.125875262914,0.00243135390029,0.0913346975675,0.00487846271325,0.0334108818948,0.00607777328912,0.0274174998172,0.022053787218,0.00267868423777,0.0103712654026,0.145390687525,0.0780926788245,0.0251467351469
Lipodystrophy,0.0391740816557,0.0114259568785,0.00834721903648,0.0724915881165,0.028698924219,0.458785101428,0.00104222684273,0.0135696550652,0.00183938504573,0.0221387416774,0.00538221289814,0.0390081526575,0.0160821299818,9.51107449338e-05,0.0136776692231,0.137073888512,0.100851618772,0.0303163372456
Anemia,0.0,0.0503415586815,0.0150031341412,4.67102497243e-05,0.0,0.085850824021,0.588249512358,3.97428237173e-05,0.0,2.11541176576e-05,0.000177498516373,0.000431862698115,0.0,0.0,0.0129603793257,0.0615070950246,0.0252581515016,0.0601123765405
Anorexia,0.0579421148721,0.049611571105,0.0431099210971,0.027186444476,0.0436304359054,0.0549241311153,0.0017606324227,0.303043660156,0.0352395539071,0.018924664452,0.00725150098286,0.0397173170401,0.0611169053621,0.00338180078658,0.0158559729834,0.15718400614,0.0616351340356,0.0184842331605
Diarrhea,0.0570605822796,0.0345354989144,0.0741802443134,0.0323050880084,0.00343327143328,0.00452810212008,0.0138447045115,0.0253961156762,0.372110178488,0.0278949443947,0.008256632795,0.0427875462193,0.0219486717175,0.0180133179055,0.00290289587171,0.177435964682,0.0698671505982,0.0134990900712
Leg pain / numbness,0.0483531030175,0.0363399379219,0.0359917780146,0.0411504900374,0.0302499933656,0.0487125338764,0.00168082602088,0.0246333837133,0.0124293615347,0.320996578697,0.0087804407299,0.0716439573882,0.0563079215895,0.00846519513785,0.0110108933244,0.172076031053,0.0649742117557,0.00620336282198
Night sweats,0.0226095082351,0.0965517714802,0.0,0.000541238605384,0.00279270322827,8.85090448068e-05,0.0,0.0,1.25508089478e-05,0.0,0.27490557341,0.0268969466304,0.0,1.27032994871e-05,0.00159493782078,0.201001942463,0.172991614973,0.0
Peripheral neuropathy,0.0454220348501,0.0340002261014,0.020284182939,0.0457529466835,0.0144329829344,0.0138469412277,0.00297458849863,0.0190615315036,0.00668560130134,0.0546084792434,0.0100588257948,0.0487543820826,0.29098652716,0.0199334504904,0.0296882498995,0.234657288163,0.0938713929727,0.0149803681542
Vomiting,0.0332036185026,0.0386031520059,0.0747892863417,0.00723746698133,0.000516100640738,0.000194304936743,0.00890651192134,0.0134460897407,0.0512130559817,0.0297757409671,0.0019952267006,0.0686027054327,0.0274126192897,0.333915388201,0.0304392142739,0.200294381938,0.0698027133199,0.00965242282475
Weight loss / Failure to thrive / malnutrition,0.105233320816,0.0201740339996,0.00661887077652,0.00957333772528,0.00440997674269,0.0149492311962,2.58425717603e-05,0.00317080282661,0.00163818707921,0.00450743474469,0.0329459323789,0.0201945777137,0.0101299102651,0.0,0.259359281191,0.366772822546,0.128155653822,0.0121407836039
Other symptom,0.0741168480351,0.0458858539905,0.0385454023401,0.0440171978747,0.0181053815807,0.0369581844351,0.00479553123577,0.037353763911,0.0206566148634,0.0354483837311,0.0068547459463,0.293473925605,0.0237199694474,0.0146527431984,0.0167562176232,0.197392287952,0.0669995313018,0.0242674169279
No symptoms,0.0793585889059,0.0764237803599,0.0587402696174,0.0441758541237,0.0370032809274,0.0451176929463,0.00325618560827,0.0466930963894,0.00796192598509,0.0399722719173,0.013058443963,0.0445065107051,0.0248366040559,0.00561472155729,0.0247902980504,0.270419984537,0.134370539864,0.0436999504857

NM_ADJ_Over_symptoms.csv
Cough,0.21126147723,0.0536710890906,0.036031697849,0.0473354364315,0.000689692772861,0.0199338902919,0.0328489185804,0.0069982440729,0.0198786676238,0.0238297437224,0.0265975969012,0.0769979930699,0.0358219617146,0.0188975637914,0.0390077500108,0.254018732713,0.077790728706,0.0183888154285
Fever,0.0869398646555,0.191223997324,0.0462654533312,0.0397432489761,0.032362108294,0.056597810013,0.0167257781,0.0375563900565,0.0124115386115,0.0410984941099,0.0596503850362,0.0536931913203,0.0233274403345,0.0264783432288,0.0691058842085,0.123974895524,0.0666292242408,0.0162159526349
Abdominal pain,0.0671854070184,0.0498849707776,0.250638888186,0.0318739476739,0.0544343897087,0.0568862835662,0.025007724118,0.0444240738971,0.0351217087433,0.0267872502282,0.0629423169943,0.0512660879293,0.0278522465511,0.00888465426889,0.0223575298554,0.120785752775,0.0607546481687,0.00291211953955
Skin rash,0.0566290408641,0.0424942901571,0.102657018824,0.211168522433,0.0878292239697,0.06670641042,0.000302999763927,0.024546893529,0.0184141641388,0.0189640696544,0.00264319412309,0.0417597619692,0.0330842537071,0.00681851077874,0.00495250367142,0.0989326918294,0.178792686173,0.00330376399345
Lipodystrophy,0.0204008001152,0.0292350311975,0.0602064379673,0.0962169708243,0.0942075567216,0.470893426985,0.000963893426035,0.029125849846,0.001528127373,0.0281080426724,0.00253018455735,0.0198605219736,0.0376597443948,0.00169707390406,0.0104446765271,0.0625058115323,0.0340290348958,0.00038681508636
Anemia,0.0153360431988,0.00408702439216,0.00653252158362,0.00528591967542,0.0,0.00294236841224,0.70616178003,0.00236447031429,0.0187116440011,0.00446090241116,0.00536439853173,0.0199842754604,0.0298883428138,0.0573966461901,0.00441517032221,0.0680270049481,0.0425427831036,0.00649870461122
Anorexia,0.0635883969307,0.0977353546331,0.0886265247879,0.0750150939328,0.0520364796268,0.105737052557,0.00131041507791,0.327355668643,0.0100705939095,0.00917612961753,0.00601858799366,0.0281243184113,0.033695094674,0.00251595064826,0.0230468841306,0.0436129068615,0.0321795878361,0.000154959727982
Diarrhea,0.0520472640489,0.0327412232149,0.023611432348,0.016406557916,0.00630934100823,0.0128978391765,0.00919168075331,0.0320230099029,0.611894991479,0.0288411263342,0.00668687340412,0.0414443795222,0.0152927007584,0.00634437675356,0.00754721796036,0.0685612732219,0.0173365938754,0.0108221183218
Leg pain / numbness,0.0415760802355,0.0517699632315,0.0403091913453,0.0312411819251,0.0168913073078,0.0304521494358,0.00245342171715,0.0368436063333,0.0310184326894,0.396574475053,0.0105726699971,0.0593674088438,0.0672347340996,0.0022400901882,0.015094549963,0.113964091044,0.0443941888108,0.00800245777966
Night sweats,0.0679829828471,0.200780795006,0.0332956176333,0.00252236149155,0.00191821493195,0.00333686425561,0.0,0.00116551004574,0.000337131247783,0.00684267914441,0.539675877985,0.0322212465203,0.0126708927393,0.00581527246351,0.00163923968773,0.0554739748032,0.033406847189,0.000914492008155
Peripheral neuropathy,0.0402152480332,0.0400532322379,0.0215613235646,0.0226028298562,0.0169138748903,0.025821714647,0.00687774521444,0.0789417456301,0.0191421065833,0.0696738531762,0.0103557311629,0.0529268666357,0.363570082442,0.0278202879272,0.015563751543,0.135487130995,0.0463776397587,0.00609483570261
Vomiting,0.0122800744214,0.0265966352408,0.0270036706656,0.0162589107215,0.000586175129909,0.00901004539031,0.000562437995455,0.0335055982213,0.0330445249048,0.0135902503521,0.0025889203268,0.0158336802498,0.0107044519042,0.720031014771,0.00506388390323,0.0482527639516,0.0227029323987,0.00238402945115
Weight loss / Failure to thrive / malnutrition,0.0882269333347,0.0528630277332,0.0188677914579,0.00322612375223,0.000975112108567,0.0114382347186,0.0360342358547,0.00295748953914,0.00445077200715,0.00510975878541,0.0365066899343,0.0306891957833,0.0303771830125,0.0108316344261,0.444168922001,0.13917011554,0.0831224845576,0.000984295454233
Other symptom,0.0486858221398,0.0574716426538,0.0693879978237,0.0361663124231,0.0127849637703,0.0261077177801,0.0115562054233,0.0372752476398,0.04111463995,0.0502244090462,0.0107019583221,0.260860134547,0.0417084337359,0.0293550581557,0.00986196042629,0.169252568572,0.072033185069,0.0154517425225
No symptoms,0.0633679859109,0.0455373432499,0.0276385966892,0.0298262033256,0.00843938279598,0.0195159482304,0.0122308224987,0.00682682154715,0.0217487596002,0.0262510414718,0.0312360127258,0.0571949397913,0.0247566087631,0.0155090945503,0.0475311173972,0.400141934068,0.114109261558,0.0481381258275

