,Cough,Fever,Abdominal_pain,skin_rash,Lactic_acisdosis,Lipodystrophy,Anemia,Anorexia,Diarrhea,Leg_pain,Night_Sweats,Other,Peripheral_neuropathy,Vomiting,Weight_loss,Age,Last Drug,Tot Prev Month Symptoms
Other symptom,0.0825778751217,0.0553046604317,0.0,0.00206349206349,0.0306666666667,0.128088759313,0.0,0.0961541973979,0.0,0.0748936861011,0.0,0.2205135918,0.0312818460718,0.0065805785124,0.000425531914894,0.181666015794,0.089783098811,0.0
No symptoms,0.0959667075163,0.057310173946,0.0672374559108,0.0156051587302,0.0926916221034,0.00442176870748,0.0627818105966,0.106531320862,0.0,0.0866738645964,0.0494525950592,0.0642777777778,0.0266001745637,0.0,0.0089037919901,0.1178907764,0.14365500124,0.0

NearMiss_0.025_symptoms.csv
Cough,0.274534014027,0.0526577775909,0.0261156116373,0.0264364274637,0.0323848231637,0.056498717262,0.00147065544339,0.0300661527341,0.00788914020135,0.0270318742794,0.050080744946,0.0678676992262,0.0260726611039,0.00335359896482,0.0517828992783,0.186304197013,0.0618316753226,0.0176213303429
Fever,0.147857003275,0.20462470237,0.0458041093739,0.0282684210811,0.0161636607687,0.0197412546288,6.16805704222e-05,0.0328898645709,0.0029206524463,0.0396437223291,0.0573190678354,0.0625023379677,0.0238209132504,0.013671172587,0.0247221602309,0.163208038994,0.101134095698,0.0156471420227
Abdominal pain,0.0530339780922,0.0902115655754,0.244565751304,0.0526108390557,0.102709947718,0.047916418034,0.0122192659033,0.0376417830252,0.039048387528,0.0159122871112,0.0114505956494,0.0555259993504,0.0260887008406,0.00641406820842,0.0164565877381,0.127839241665,0.0495115693455,0.0108430138553
Skin rash,0.0589131470958,0.0884834997648,0.0969744513516,0.118871920877,0.144940734905,0.0448283841019,0.000689413845482,0.156732097724,0.00281500682288,0.0252962806653,0.00594255098768,0.0232275764615,0.0116128156923,0.00300506006425,0.00634158585687,0.105988246256,0.0977733954162,0.00756383211238
Lipodystrophy,0.0538556036589,0.087801674547,0.0305783160029,0.233419858432,0.0449724626718,0.247377442206,0.0,0.0356448307446,0.00951077709007,0.0160632863626,0.000764475503398,0.074732076587,0.0259800974056,0.000492218982891,0.00178525777748,0.0717592990555,0.0615640931049,0.00369822986803
Anemia,0.0279994023646,0.0325847474295,0.0467113964439,0.00252094380109,0.0303130464973,0.000257717901767,0.407516170863,2.32581218695e-05,0.0283044759511,0.0174698057935,0.0152935466025,0.0256285160109,0.0279165200221,0.0296798607639,0.0458416205872,0.149797352737,0.0881597487786,0.0239818693303
Anorexia,0.0328113155983,0.0877756849752,0.131195006709,0.00250594502724,0.0601496222249,0.0774224305353,0.0,0.40805966692,0.00154400541846,0.0109127439065,0.00258591812468,0.00549066816912,0.0247779478781,0.0228888531171,0.00305021528795,0.0862354084954,0.0400846569577,0.00250991065474
Diarrhea,0.0476842270316,0.0228638168042,0.0404799232294,0.0186717533681,0.012998666119,0.0489816184424,0.00107205035834,0.0158136609492,0.416336538721,0.0325127519761,0.00469788288349,0.0513651824991,0.0298136869664,0.0135169093844,0.00789796980037,0.160865563994,0.0494544355743,0.0249733618992
Leg pain / numbness,0.0816687247192,0.0321519609246,0.0472238496779,0.0330018838639,0.0185399471783,0.031963625506,0.00656348552413,0.0170432572166,0.0132073800535,0.304743021801,0.0167081930463,0.0741396055066,0.0555490255854,0.0087618775965,0.0164581697458,0.168074464508,0.0673482761944,0.00685325135161
Night sweats,0.0444144386071,0.156435625135,0.0527692981148,0.00695039372501,0.0,0.00172651144101,0.0,0.0,0.000760158740385,0.000203715005662,0.262266498423,0.00231698440699,0.00336788659291,0.00536046511628,0.00816781492084,0.247355239295,0.107896241032,8.72944496958e-06
Peripheral neuropathy,0.0585688922311,0.0283443012799,0.0199748733242,0.0225607910323,0.0344714168365,0.024730746189,0.00251798002163,0.0156607902645,0.00784571067517,0.0832738869119,0.00796984301691,0.0875141750114,0.314197176879,0.0113292825693,0.0224738129879,0.17626854944,0.0661641690774,0.0161336022514
Vomiting,0.0272342612173,0.0218503265158,0.0702119985204,0.0347347483706,0.00172445453436,0.015014749412,0.0197505186475,0.0352605981979,0.0417531697261,0.0329118120337,0.0015527472924,0.0344214119399,0.0315377856879,0.421376136974,0.00732056433065,0.122066765928,0.0586236748181,0.0226542758543
Weight loss / Failure to thrive / malnutrition,0.100473484597,0.0527706830693,0.0126998169302,0.0160659248889,0.00222765805041,0.00668654509461,0.00265304027932,0.000210309289653,0.000761731893007,0.0039052015021,0.122958354918,0.0434650373204,0.01401873492,3.3716185866e-07,0.341990240377,0.180527510183,0.0971773683353,0.00140802119027
Other symptom,0.0644763391992,0.0526983614002,0.0525920234253,0.0475741228848,0.0230180991959,0.0442685269054,0.00381460086267,0.0176735893872,0.0185601595006,0.0379707148367,0.0090426961846,0.342297883177,0.0271196697968,0.0135220188565,0.0263919408754,0.139458500779,0.0677876177225,0.0117331350104
No symptoms,0.0774058542427,0.0405091428123,0.0275547502683,0.0294244457343,0.0182216618021,0.0188469029734,0.00110738486626,0.0118318014268,0.0161523081942,0.0184454242911,0.019972377778,0.0360471156103,0.0226596402633,0.00683517805237,0.0415440460661,0.37836936448,0.202857458554,0.0322151425845

RandomOver_0.3_symptoms.csv
Cough,0.207400886903,0.0644827668659,0.0387768553619,0.0329557614188,0.0136354737693,0.0408613390467,0.04167447616,0.0256081087415,0.0443581011769,0.047948799215,0.035786006722,0.0688992402067,0.0518165997234,0.0257999133968,0.0588883872306,0.139227682212,0.0507580157958,0.0111215860539
Fever,0.111281041979,0.213010473175,0.0478001260281,0.0326397365824,0.0257534691322,0.0606839262725,0.0132335592309,0.0368617274005,0.0105683459421,0.0268704880303,0.0894693287207,0.0343799830114,0.0254767866101,0.0350391328292,0.0825618351297,0.103270034275,0.0427984201919,0.00830158545849
Abdominal pain,0.0661670871358,0.0438976187766,0.318241884309,0.0560379437731,0.043906594568,0.0387229252105,0.0254214025709,0.0363702940555,0.0383421512543,0.0248698114938,0.0589160304342,0.0352652706093,0.0296846082059,0.00751083169444,0.0105026902689,0.109949955129,0.0424357089665,0.0137571915437
Skin rash,0.0764485995665,0.0588526744076,0.0995851683735,0.0994692376849,0.0907313002598,0.0709729941986,0.0015424499564,0.0991148577786,0.0191588965934,0.0474721396042,0.0102100503339,0.0432403112416,0.029080497991,0.00338996216704,0.0130387012201,0.163854008552,0.0595422220315,0.0142959280398
Lipodystrophy,0.070412768233,0.0420198684929,0.0741421867092,0.0273702348098,0.189342378713,0.395115717903,0.00118704805121,0.0282658871415,0.00454695396481,0.0145111155825,0.0044554335687,0.016045175686,0.0176509673502,0.00655594275333,0.0092886174173,0.0496429151088,0.0470755670056,0.0023712215096
Anemia,0.0114273148332,0.00387790032439,0.0149946321007,0.00634022225731,0.00693361855299,0.00820380110064,0.755856722773,0.00329048837474,0.0201336605237,0.0125571989311,0.00925901681463,0.00822517938981,0.00982986081063,0.0247735598482,0.00303637287981,0.0658832405542,0.0256440708674,0.00973313906324
Anorexia,0.036109214525,0.0562282009054,0.0776617715628,0.0928802473676,0.165207303501,0.0271587000179,0.000354385772013,0.390111627196,0.0113622111146,0.00693616712979,0.00132943216583,0.0139826022315,0.0202135468841,0.00162292261265,0.0201942314724,0.0644656159042,0.0138525100931,0.000329309544124
Diarrhea,0.0336260103402,0.029671072819,0.0270980081176,0.0226207152505,0.00543491697299,0.0290901875263,0.00939642647976,0.0123608562781,0.64535697787,0.0164210939114,0.00743818023717,0.0302038384329,0.0163866117168,0.018651818735,0.00635627854208,0.0669756739019,0.0202177605419,0.00269357232665
Leg pain / numbness,0.0524318220707,0.0510926034364,0.0604914028497,0.0417133052918,0.0250692004534,0.0487395865657,0.0134053506256,0.0498263332183,0.0339124737232,0.311798998589,0.00849465700921,0.0495825592187,0.0652698992201,0.0060718308144,0.00899182920563,0.124573919545,0.0424530227275,0.00608120543577
Night sweats,0.0667575930723,0.118724703525,0.0375026565598,0.000130223559536,0.0,0.00379816869563,0.00726212624271,0.00357691992063,0.00432125941394,0.00318068343195,0.591037809355,0.0275739819557,0.0159485612752,0.00451311605967,0.0543217528043,0.0277809795067,0.0335242917644,4.51728575656e-05
Peripheral neuropathy,0.0300929162131,0.0338167592212,0.0231701250166,0.0233680213477,0.0204591049521,0.0298368230548,0.0069905092959,0.0680361072919,0.0288319625868,0.104675952523,0.0110426205589,0.0477677583937,0.367331316077,0.0386370829031,0.0105216546169,0.104499719775,0.0444857142849,0.00643585188781
Vomiting,0.0182624397936,0.0234113797335,0.0165147520797,0.00539700685235,0.00457280926142,0.0108118181306,0.0212142429256,0.0275957386433,0.0297281190313,0.0195049656521,0.0070493994274,0.0242386200523,0.0119667621205,0.684080337703,0.00396014299375,0.0606211455989,0.0292679274108,0.00180239259008
Weight loss / Failure to thrive / malnutrition,0.0881184448208,0.114953111489,0.0176314364734,0.00525190158177,0.000240235510512,0.0165466383716,0.0355038797201,0.00718771581715,0.00459152413793,0.0140797961225,0.0946220467195,0.0264850309502,0.0300768491636,0.00579413480894,0.383083166853,0.11426562488,0.0385286297745,0.00303983280561
Other symptom,0.0628187687378,0.0641656030986,0.0745103313444,0.0254732566496,0.0170565795848,0.0370045544811,0.0204916782904,0.0642076122537,0.0482387961366,0.0546253552379,0.00774048452973,0.236837686962,0.0373748914547,0.0401159095753,0.0124800931475,0.13857751721,0.048594683649,0.00968619765699
No symptoms,0.0659597332793,0.0518206062212,0.0479286511105,0.0443334033337,0.0875738902683,0.0486370273464,0.00547968753143,0.0433949212966,0.0125510275213,0.0357573955723,0.014969608919,0.0520550201719,0.0254992626641,0.00552976389742,0.0179069127763,0.245568633577,0.155822346519,0.0392121079937

CondensedNearestNeighbour0.3_symptoms.csv
Cough,0.144767729185,0.0927999691144,0.0595416418433,0.0268096153419,0.0333338483058,0.033162147254,0.0102906131766,0.0360729373284,0.00618837729794,0.050569902717,0.0392315687708,0.0350063266381,0.0107156847169,0.004342186685,0.0304105576873,0.256009551563,0.113783881318,0.0169634610577
Fever,0.10028441656,0.196983667838,0.0618292329623,0.0179920750561,0.00839218577995,0.049438349532,0.00753961767424,0.0238966345106,0.00387543012543,0.0282018744613,0.0244405244597,0.101494304503,0.0209127049948,0.00638488985149,0.0311425822163,0.177078349035,0.105723125209,0.0343900352308
Abdominal pain,0.0443787842849,0.0285406869061,0.276685444747,0.0841663641364,0.00985953991989,0.019053814442,0.0543489536257,0.0835560742026,0.0432021278513,0.0190948054742,0.0179411615299,0.0448789903682,0.0320040052608,0.0440894725642,0.0133189262056,0.127315026064,0.0388993850507,0.0186664373667
Skin rash,0.0719415523694,0.106693640487,0.0230006471995,0.377865734306,0.0358774677765,0.0588380223675,0.00103783059926,0.061651489457,0.00732455279902,0.0354713878368,0.00205228948083,0.0392949892867,0.00140589569161,0.00700917249039,0.00211841965764,0.104321027931,0.0609158100118,0.00318007025211
Lipodystrophy,0.0595289510342,0.126932189574,0.0772385312319,0.102781553785,0.0288282710401,0.290716866109,0.00216614906832,0.0323110769584,0.000229743083004,0.00123413229166,0.00134186427151,0.0587607583722,0.00228770527226,5.46137885135e-05,0.0,0.154515806629,0.0610717874909,0.0
Anemia,0.0531549683222,0.0331959267706,0.033374000773,0.0306917880996,0.0522202915707,0.00084149998389,0.521255969203,0.000670640834575,0.000517719362704,0.00574074074074,0.0,0.0389487401258,0.0112487229124,0.000913443830571,0.000126548260132,0.142086581253,0.0640246781004,0.0109877398561
Anorexia,0.0522834446567,0.0462259366839,0.00191799600074,0.118208871453,0.0943878739993,0.0724361893528,0.0,0.324452178723,0.0222151958149,0.0289432852399,0.0822900587643,0.00220654345654,0.0308813662299,0.0,0.0225358806812,0.0600527631056,0.0183758948907,0.0225865209472
Diarrhea,0.0428577847179,0.0690578273179,0.028676076271,0.0376813880019,3.93541185143e-05,0.0636993950483,0.00907930282736,0.0,0.322782554062,0.0144895855413,0.0151402418139,0.0314871402247,0.0373094603591,0.000683625025096,0.0131456404381,0.0861987679675,0.11512482628,0.0125470299852
Leg pain / numbness,0.0633720390927,0.0434593604798,0.0393836430024,0.0255791464001,0.0088436444689,0.0263278315494,0.0101560505002,0.00886394093711,0.0,0.494116496299,0.0123800970044,0.023533884543,0.0757469736181,0.00395205846028,0.00336894786985,0.0741897133266,0.0856392304456,0.00108694200305
Night sweats,0.277611641466,0.0104721683619,0.0279229429739,0.00213303589512,0.0,0.000357142857143,0.0,0.0336956521739,0.0021080752884,0.0103216074694,0.270257224763,0.0133736062668,0.00240683229814,0.0023600941077,0.049307146952,0.214416342148,0.083256486978,0.0
Peripheral neuropathy,0.0388357791504,0.0298827509263,0.0559400491931,0.0437959733978,0.0608417115697,0.0715545051607,0.000191358024691,0.000382716049383,0.00834605060935,0.0466444158192,9.56790123457e-05,0.0042057159157,0.346141596362,0.00448517000241,0.0,0.169969316955,0.118687211852,0.0
Vomiting,0.0377153671652,0.0374165393266,0.0419115348859,0.049218727734,0.0,0.0368718406185,0.0,7.3743681237e-05,0.00979634831461,0.017254335536,0.000304234419708,0.0220540258993,0.0331167666168,0.490077136027,0.000486503452605,0.159803079832,0.0638998164906,0.0
Weight loss / Failure to thrive / malnutrition,0.0724830217907,0.011397193428,0.00238997383371,0.0279989378753,0.0229171535408,0.0152512703274,0.0041224773944,0.0,0.0036151082384,0.00273557869795,0.0664050643503,0.0365089590397,0.00851281003152,0.00616911364617,0.430833933135,0.205868894439,0.082790510232,0.0
Other symptom,0.0451094010317,0.0357856079876,0.0508003558634,0.0333129718338,0.00689195197866,0.0306573549987,0.00519376624658,0.0294154840415,0.0111129332438,0.0301472513376,0.0415614739193,0.25925407203,0.020938599648,0.00273597161149,0.0303271161778,0.208777508017,0.131963695021,0.0260144850117
No symptoms,0.0761601752914,0.0455222981056,0.0735965592823,0.0393983787842,0.0404236383429,0.0259767657152,0.0220191474963,0.042924451791,0.0216903143519,0.0268124036767,0.0214836595652,0.0560506129204,0.0291433579659,0.00747718629119,0.032514763474,0.296681270143,0.0826648892989,0.0594601275043

TomekLinks_0.3_symptoms.csv
Cough,0.197309718445,0.028475596128,0.0776829756923,0.0319978119262,0.127809746715,0.104764635313,0.00203262671536,0.00527670115806,0.00637119026805,0.0191720436541,0.0276842524168,0.0481638895742,0.0179234124592,0.00589024950773,0.0484361841492,0.182521439385,0.0508345629166,0.0176529635764
Fever,0.108363439688,0.187636728785,0.0477025323747,0.042118030532,0.0289523904247,0.0214169770751,0.000445596145298,0.0266628498758,0.0124384303651,0.0366332652255,0.0356902833508,0.0654679559293,0.0287635658156,0.0176297695812,0.0258123248677,0.214143907774,0.0877114073807,0.0124105448099
Abdominal pain,0.0647229547607,0.0446799482174,0.309036916571,0.0403095063311,0.0193573046132,0.0578299625753,0.0162321509626,0.0640440408678,0.0333100419436,0.0370452221409,0.00407461896391,0.0548604456108,0.0168555629172,0.0112631493848,0.0127719921812,0.139501549659,0.0573856398933,0.0167189924057
Skin rash,0.0547958708733,0.155335836574,0.0695130196454,0.134541659383,0.137181413668,0.0439195632363,0.00231937123093,0.0742366551241,0.0050738177213,0.0296931977732,0.00494085181173,0.0242036402155,0.0198240588941,0.00221017307251,0.013649185549,0.131396745251,0.0768310547839,0.0203338851928
Lipodystrophy,0.0297524417224,0.0150737234796,0.00830725945846,0.0460351052029,0.0498291721972,0.548692389151,0.000442139059518,0.0095207571926,9.70245417112e-05,0.0296929531905,0.000745503252423,0.0318222241761,0.0162868084303,0.00700384595763,0.00861214824092,0.124216203622,0.0686843754964,0.00518592562841
Anemia,0.0520024430915,0.0205788275922,0.0687939612658,0.0,0.000344760667304,0.00517906021446,0.336787524674,0.0452319671295,0.011257367989,0.0171226113725,0.02116763237,0.0461772596689,0.117438939409,0.00998577657072,0.0201246775207,0.127654948681,0.0982027630451,0.00194947873792
Anorexia,0.0506408059337,0.0432758923738,0.019358025129,0.0443523963499,0.00982385767184,0.0562923590628,0.0,0.372809431549,0.0114669066925,0.0415848843354,0.0211020287982,0.0606629916553,0.0297790249045,0.0,0.0268956008109,0.130126762787,0.0782778659527,0.00355116599396
Diarrhea,0.0479199041156,0.0237000457288,0.0482495473356,0.0148877625918,0.00313585351485,0.0167177805434,0.00122040726045,0.0151728074307,0.352603389424,0.0379237087467,0.00146937176663,0.070464522005,0.0433816747127,0.0253668700695,0.00601410742784,0.188128023273,0.0902577954101,0.0133864286442
Leg pain / numbness,0.080072839898,0.0345289661839,0.0583824968047,0.0377255637073,0.0156243428788,0.0475685793868,0.0110214474971,0.0167946052911,0.0166272768716,0.258807568749,0.00956610960781,0.0662190018313,0.0620114196932,0.00788344172743,0.0159196908102,0.175115105287,0.0756839132133,0.0104476305609
Night sweats,0.135203507426,0.014410612178,0.000441034900123,0.000229081289972,4.31199189994e-05,0.0,0.0,0.0,0.0,0.00028554023084,0.274560972614,0.016936862194,0.000671098817208,0.0,0.0720597735998,0.362494404446,0.117898605971,0.0047653864136
Peripheral neuropathy,0.0402075471353,0.0226676422035,0.0241033314349,0.0285229892424,0.0478294936759,0.037909528257,0.0115944194977,0.0174480139539,0.0184036611214,0.0893943865601,0.00894899349888,0.048841221307,0.243246467837,0.0072878588097,0.0386691920806,0.199744330778,0.0740248001586,0.0411561224472
Vomiting,0.0518080210049,0.0129692546808,0.0538500358366,0.0244030767071,0.0215666839634,0.000680335891349,0.00365558859639,0.0118437490093,0.0595986134628,0.0140571642687,0.0158653719234,0.0741628556065,0.0296055211021,0.242660648208,0.017323750451,0.212549743662,0.142878569219,0.0105210164063
Weight loss / Failure to thrive / malnutrition,0.197453956584,0.0494117423506,0.0034532188858,0.0246805509456,0.00075577680064,0.0155875557711,0.00310059985466,0.000489447511619,0.00224115904581,0.00655249510562,0.0450984046111,0.0328188091262,0.00891707105634,0.00131518485065,0.237641092486,0.280074588919,0.0752123898064,0.015195956288
Other symptom,0.0913393773571,0.0311155853777,0.0398825848019,0.0411598424476,0.0216311129966,0.0439440256519,0.00471841968118,0.0872868517091,0.0197012779919,0.0364370328395,0.0108536766302,0.254912015421,0.0290912161288,0.015443868991,0.0220876018208,0.170894068628,0.0569845491941,0.0225168923321
No symptoms,0.0751605204088,0.053793753193,0.0508735367352,0.0492420302125,0.0477176744047,0.0534425226034,0.00281730694633,0.055533881668,0.00728702725102,0.0362870153838,0.0161566946293,0.0374069679832,0.0260148006033,0.00575861172019,0.0269333896525,0.274628602244,0.141762987603,0.0391826767577

NM_ADJ_Over_symptoms.csv
Cough,0.218655836343,0.0517334814471,0.0437008095772,0.0173194461052,0.00886727694682,0.0301293457703,0.0191576564588,0.0204152203735,0.0345163822016,0.0301774041711,0.0257795525723,0.0649011350641,0.0424183692624,0.0184272910195,0.041939330745,0.248252105341,0.0632259735126,0.0203833830892
Fever,0.145762174728,0.183843244812,0.0778524878444,0.0321405676396,0.0352580467881,0.0342167692942,0.0120510493392,0.035225466432,0.0147471430508,0.0350413753675,0.0665983448725,0.0409594523242,0.01481447565,0.0300654636514,0.0525843811547,0.129654690181,0.0448023548466,0.0143825120237
Abdominal pain,0.0448670240984,0.0498160663622,0.317766395939,0.0472297083847,0.0426462155864,0.0383299747267,0.0280425141706,0.0529501267534,0.0387061274868,0.02768941035,0.0359549647373,0.0398293800725,0.035312896377,0.00759459345626,0.0159961927179,0.113724977953,0.0490278178332,0.0145156129941
Skin rash,0.0379003771147,0.047341626087,0.0563282224696,0.185179397378,0.116470354938,0.0555267457067,0.000382749182675,0.0984101894907,0.00363985173038,0.0167232833173,0.00408240684539,0.0473807514383,0.0322418326051,0.00347979525292,0.00347054541963,0.110412936177,0.171457976785,0.00957095806189
